# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   14.964988329    3.052042670    3.052042669    3.052042670
   14.974991664    2.987859883    2.987859882    2.987859882
   14.984994998    2.884360606    2.884360605    2.884360606
   14.994998333    2.785429775    2.785429774    2.785429775
   15.005001667    2.734174019    2.734174018    2.734174019
   15.015005002    2.759741209    2.759741208    2.759741209
   15.025008336    2.876299608    2.876299607    2.876299607
   15.035011671    3.084049341    3.084049340    3.084049341
   15.045015005    3.363214159    3.363214158    3.363214159
   15.055018339    3.661368848    3.661368847    3.661368848
   15.065021674    3.890504089    3.890504088    3.890504089
   15.075025008    3.962078995    3.962078994    3.962078995
   15.085028343    3.851473774    3.851473773    3.851473774
   15.095031677    3.618238691    3.618238690    3.618238691
   15.105035012    3.351337986    3.351337985    3.351337986
   15.115038346    3.108396621    3.108396620    3.108396621
   15.125041681    2.901212335    2.901212334    2.901212335
   15.135045015    2.717314045    2.717314044    2.717314045
   15.145048349    2.549401011    2.549401010    2.549401011
   15.155051684    2.407292552    2.407292551    2.407292552
   15.165055018    2.308688757    2.308688756    2.308688757
   15.175058353    2.267868119    2.267868118    2.267868118
   15.185061687    2.293367691    2.293367690    2.293367691
   15.195065022    2.390316015    2.390316015    2.390316015
   15.205068356    2.561289390    2.561289389    2.561289390
   15.215071691    2.802687280    2.802687279    2.802687280
   15.225075025    3.095784546    3.095784545    3.095784546
   15.235078359    3.395969091    3.395969090    3.395969091
   15.245081694    3.632537547    3.632537547    3.632537547
   15.255085028    3.734691082    3.734691081    3.734691081
   15.265088363    3.676900857    3.676900857    3.676900857
   15.275091697    3.498555101    3.498555100    3.498555101
   15.285095032    3.268930208    3.268930207    3.268930208
   15.295098366    3.040913817    3.040913816    3.040913817
   15.305101701    2.841492246    2.841492245    2.841492246
   15.315105035    2.686761255    2.686761254    2.686761255
   15.325108369    2.590308949    2.590308948    2.590308949
   15.335111704    2.560739275    2.560739274    2.560739275
   15.345115038    2.598349455    2.598349454    2.598349455
   15.355118373    2.693888213    2.693888213    2.693888213
   15.365121707    2.829939700    2.829939699    2.829939700
   15.375125042    2.989379586    2.989379585    2.989379586
   15.385128376    3.168956696    3.168956695    3.168956696
   15.395131711    3.381685086    3.381685085    3.381685086
   15.405135045    3.641504173    3.641504172    3.641504172
   15.415138379    3.947103828    3.947103827    3.947103828
   15.425141714    4.275520328    4.275520327    4.275520328
   15.435145048    4.583575178    4.583575178    4.583575178
   15.445148383    4.824780324    4.824780323    4.824780324
   15.455151717    4.974633208    4.974633208    4.974633208
   15.465155052    5.025806875    5.025806874    5.025806875
   15.475158386    4.961569612    4.961569611    4.961569612
   15.485161721    4.766997082    4.766997081    4.766997082
   15.495165055    4.470955216    4.470955215    4.470955216
   15.505168389    4.148347277    4.148347277    4.148347277
   15.515171724    3.875873761    3.875873760    3.875873761
   15.525175058    3.697500533    3.697500532    3.697500533
   15.535178393    3.619279088    3.619279087    3.619279087
   15.545181727    3.615765131    3.615765130    3.615765131
   15.555185062    3.640125774    3.640125774    3.640125774
   15.565188396    3.644900297    3.644900297    3.644900297
   15.575191731    3.608607511    3.608607510    3.608607511
   15.585195065    3.544065346    3.544065345    3.544065345
   15.595198399    3.477453531    3.477453530    3.477453531
   15.605201734    3.418775495    3.418775494    3.418775495
   15.615205068    3.354555736    3.354555735    3.354555736
   15.625208403    3.271130399    3.271130399    3.271130399
   15.635211737    3.180787515    3.180787514    3.180787515
   15.645215072    3.118972079    3.118972078    3.118972078
   15.655218406    3.122431213    3.122431212    3.122431212
   15.665221741    3.215810320    3.215810319    3.215810319
   15.675225075    3.409886497    3.409886496    3.409886496
   15.685228409    3.699765204    3.699765203    3.699765204
   15.695231744    4.056774665    4.056774665    4.056774665
   15.705235078    4.420583846    4.420583845    4.420583845
   15.715238413    4.709828482    4.709828481    4.709828482
   15.725241747    4.857510188    4.857510187    4.857510188
   15.735245082    4.842193639    4.842193639    4.842193639
   15.745248416    4.692545407    4.692545406    4.692545407
   15.755251751    4.474888072    4.474888071    4.474888071
   15.765255085    4.263562814    4.263562813    4.263562814
   15.775258419    4.102298527    4.102298526    4.102298527
   15.785261754    3.985266032    3.985266031    3.985266031
   15.795265088    3.871359608    3.871359608    3.871359608
   15.805268423    3.725303037    3.725303036    3.725303037
   15.815271757    3.553358275    3.553358274    3.553358275
   15.825275092    3.397325962    3.397325961    3.397325962
   15.835278426    3.302662759    3.302662759    3.302662759
   15.845281761    3.300191333    3.300191332    3.300191333
   15.855285095    3.407264915    3.407264914    3.407264915
   15.865288429    3.633548223    3.633548222    3.633548223
   15.875291764    3.981209237    3.981209236    3.981209236
   15.885295098    4.436185097    4.436185096    4.436185097
   15.895298433    4.953106351    4.953106350    4.953106351
   15.905301767    5.448298400    5.448298399    5.448298400
   15.915305102    5.822144874    5.822144874    5.822144874
   15.925308436    6.002352175    6.002352174    6.002352175
   15.935311771    5.965385214    5.965385213    5.965385213
   15.945315105    5.733711197    5.733711196    5.733711197
   15.955318439    5.372510293    5.372510292    5.372510293
   15.965321774    4.961907005    4.961907004    4.961907005
   15.975325108    4.550043253    4.550043252    4.550043252
   15.985328443    4.143005256    4.143005256    4.143005256
   15.995331777    3.736045534    3.736045534    3.736045534
   16.005335112    3.336391352    3.336391351    3.336391352
   16.015338446    2.958751010    2.958751009    2.958751010
   16.025341781    2.617188565    2.617188564    2.617188565
   16.035345115    2.322553486    2.322553486    2.322553486
   16.045348449    2.080121446    2.080121445    2.080121446
   16.055351784    1.889025299    1.889025299    1.889025299
   16.065355118    1.744601417    1.744601416    1.744601417
   16.075358453    1.641151462    1.641151461    1.641151462
   16.085361787    1.573439488    1.573439487    1.573439487
   16.095365122    1.536771050    1.536771049    1.536771049
   16.105368456    1.525887025    1.525887024    1.525887025
   16.115371791    1.533146846    1.533146845    1.533146845
   16.125375125    1.547757304    1.547757304    1.547757304
   16.135378459    1.559175163    1.559175162    1.559175163
   16.145381794    1.564246462    1.564246461    1.564246461
   16.155385128    1.570229633    1.570229633    1.570229633
   16.165388463    1.589525106    1.589525105    1.589525106
   16.175391797    1.633250467    1.633250467    1.633250467
   16.185395132    1.709533056    1.709533056    1.709533056
   16.195398466    1.824966111    1.824966111    1.824966111
   16.205401801    1.986309454    1.986309453    1.986309454
   16.215405135    2.201407828    2.201407827    2.201407828
   16.225408469    2.479567106    2.479567105    2.479567106
   16.235411804    2.831630633    2.831630632    2.831630633
   16.245415138    3.267862644    3.267862643    3.267862644
   16.255418473    3.788663971    3.788663970    3.788663970
   16.265421807    4.365487599    4.365487598    4.365487599
   16.275425142    4.921767415    4.921767414    4.921767415
   16.285428476    5.341807047    5.341807046    5.341807046
   16.295431811    5.527923294    5.527923294    5.527923294
   16.305435145    5.463968719    5.463968718    5.463968718
   16.315438479    5.216918137    5.216918136    5.216918136
   16.325441814    4.884623581    4.884623581    4.884623581
   16.335445148    4.549120966    4.549120965    4.549120965
   16.345448483    4.260877941    4.260877940    4.260877940
   16.355451817    4.036829429    4.036829429    4.036829429
   16.365455152    3.864068039    3.864068038    3.864068039
   16.375458486    3.720372810    3.720372810    3.720372810
   16.385461821    3.602749782    3.602749782    3.602749782
   16.395465155    3.533465828    3.533465828    3.533465828
   16.405468489    3.539812678    3.539812678    3.539812678
   16.415471824    3.634269585    3.634269585    3.634269585
   16.425475158    3.809323637    3.809323636    3.809323637
   16.435478493    4.044768033    4.044768032    4.044768032
   16.445481827    4.318874005    4.318874004    4.318874005
   16.455485162    4.605674085    4.605674084    4.605674085
   16.465488496    4.857510027    4.857510026    4.857510027
   16.475491831    5.010307469    5.010307468    5.010307469
   16.485495165    5.029926344    5.029926344    5.029926344
   16.495498499    4.944852467    4.944852466    4.944852467
   16.505501834    4.811051164    4.811051164    4.811051164
   16.515505168    4.649179770    4.649179769    4.649179770
   16.525508503    4.430293472    4.430293471    4.430293472
   16.535511837    4.122985536    4.122985535    4.122985536
   16.545515172    3.743146319    3.743146318    3.743146319
   16.555518506    3.348484220    3.348484219    3.348484220
   16.565521841    2.996477342    2.996477341    2.996477341
   16.575525175    2.717686840    2.717686839    2.717686840
   16.585528510    2.514570170    2.514570169    2.514570170
   16.595531844    2.368411852    2.368411851    2.368411852
   16.605535178    2.246729259    2.246729259    2.246729259
   16.615538513    2.116833120    2.116833120    2.116833120
   16.625541847    1.964725941    1.964725941    1.964725941
   16.635545182    1.801060100    1.801060099    1.801060100
   16.645548516    1.646840258    1.646840258    1.646840258
   16.655551851    1.517547937    1.517547936    1.517547937
   16.665555185    1.418657059    1.418657059    1.418657060
   16.675558520    1.348383817    1.348383816    1.348383817
   16.685561854    1.301910286    1.301910286    1.301910286
   16.695565188    1.275441196    1.275441196    1.275441197
   16.705568523    1.268409222    1.268409222    1.268409223
   16.715571857    1.281825377    1.281825376    1.281825377
   16.725575192    1.314349360    1.314349359    1.314349360
   16.735578526    1.359802226    1.359802226    1.359802227
   16.745581861    1.408214891    1.408214891    1.408214891
   16.755585195    1.448800467    1.448800466    1.448800467
   16.765588530    1.470986943    1.470986942    1.470986943
   16.775591864    1.466078596    1.466078596    1.466078596
   16.785595198    1.434616804    1.434616803    1.434616804
   16.795598533    1.390956576    1.390956575    1.390956576
   16.805601867    1.355818770    1.355818770    1.355818770
   16.815605202    1.345536427    1.345536426    1.345536427
   16.825608536    1.367550029    1.367550028    1.367550029
   16.835611871    1.419614778    1.419614777    1.419614778
   16.845615205    1.487878355    1.487878354    1.487878355
   16.855618540    1.545529034    1.545529033    1.545529034
   16.865621874    1.560804799    1.560804798    1.560804799
   16.875625208    1.517319394    1.517319393    1.517319394
   16.885628543    1.427358512    1.427358511    1.427358512
   16.895631877    1.320243427    1.320243427    1.320243427
   16.905635212    1.221685830    1.221685829    1.221685830
   16.915638546    1.145158251    1.145158250    1.145158250
   16.925641881    1.094093132    1.094093131    1.094093132
   16.935645215    1.066052311    1.066052310    1.066052311
   16.945648550    1.055382353    1.055382352    1.055382353
   16.955651884    1.055518896    1.055518895    1.055518895
   16.965655218    1.062296239    1.062296239    1.062296239
   16.975658553    1.076069065    1.076069064    1.076069065
   16.985661887    1.099775613    1.099775612    1.099775613
   16.995665222    1.135447044    1.135447043    1.135447043
   17.005668556    1.183760890    1.183760889    1.183760890
   17.015671891    1.246939567    1.246939566    1.246939567
   17.025675225    1.331047834    1.331047833    1.331047834
   17.035678560    1.444986325    1.444986325    1.444986325
   17.045681894    1.598043359    1.598043358    1.598043359
   17.055685228    1.797896776    1.797896776    1.797896776
   17.065688563    2.047956768    2.047956768    2.047956768
   17.075691897    2.342512169    2.342512169    2.342512169
   17.085695232    2.660757561    2.660757560    2.660757561
   17.095698566    2.963942436    2.963942436    2.963942436
   17.105701901    3.200295629    3.200295628    3.200295629
   17.115705235    3.320967508    3.320967507    3.320967508
   17.125708570    3.305468406    3.305468405    3.305468406
   17.135711904    3.180903665    3.180903665    3.180903665
   17.145715238    3.011794214    3.011794214    3.011794214
   17.155718573    2.864924458    2.864924458    2.864924458
   17.165721907    2.783100270    2.783100269    2.783100270
   17.175725242    2.782826801    2.782826801    2.782826802
   17.185728576    2.864793368    2.864793368    2.864793368
   17.195731911    3.025165570    3.025165569    3.025165570
   17.205735245    3.258475806    3.258475806    3.258475807
   17.215738580    3.545510087    3.545510086    3.545510087
   17.225741914    3.834939987    3.834939987    3.834939988
   17.235745248    4.045284983    4.045284983    4.045284983
   17.245748583    4.107470996    4.107470996    4.107470996
   17.255751917    4.017808837    4.017808837    4.017808837
   17.265755252    3.840090257    3.840090257    3.840090257
   17.275758586    3.656838134    3.656838134    3.656838134
   17.285761921    3.521045066    3.521045066    3.521045066
   17.295765255    3.435123931    3.435123931    3.435123931
   17.305768590    3.356364838    3.356364838    3.356364838
   17.315771924    3.228436214    3.228436215    3.228436215
   17.325775258    3.026899055    3.026899055    3.026899055
   17.335778593    2.777291548    2.777291548    2.777291548
   17.345781927    2.528515105    2.528515105    2.528515105
   17.355785262    2.318441322    2.318441322    2.318441322
   17.365788596    2.160551655    2.160551655    2.160551655
   17.375791931    2.046379837    2.046379836    2.046379837
   17.385795265    1.953341314    1.953341313    1.953341314
   17.395798600    1.856492386    1.856492385    1.856492386
   17.405801934    1.742675809    1.742675809    1.742675809
   17.415805268    1.617310506    1.617310505    1.617310505
   17.425808603    1.496799672    1.496799671    1.496799671
   17.435811937    1.395956392    1.395956391    1.395956392
   17.445815272    1.322604557    1.322604556    1.322604557
   17.455818606    1.279177942    1.279177942    1.279177942
   17.465821941    1.265960984    1.265960983    1.265960984
   17.475825275    1.283352715    1.283352714    1.283352715
   17.485828610    1.333008721    1.333008720    1.333008721
   17.495831944    1.418260115    1.418260114    1.418260115
   17.505835278    1.543917535    1.543917535    1.543917535
   17.515838613    1.715026602    1.715026601    1.715026602
   17.525841947    1.933473848    1.933473848    1.933473848
   17.535845282    2.191099196    2.191099195    2.191099196
   17.545848616    2.460358691    2.460358690    2.460358691
   17.555851951    2.691378901    2.691378901    2.691378901
   17.565855285    2.829955543    2.829955543    2.829955543
   17.575858620    2.851613443    2.851613443    2.851613443
   17.585861954    2.774680800    2.774680799    2.774680800
   17.595865288    2.635763518    2.635763518    2.635763518
   17.605868623    2.463630348    2.463630347    2.463630347
   17.615871957    2.279137987    2.279137986    2.279137987
   17.625875292    2.104313704    2.104313704    2.104313704
   17.635878626    1.961327336    1.961327335    1.961327336
   17.645881961    1.866215039    1.866215038    1.866215039
   17.655885295    1.827135477    1.827135476    1.827135477
   17.665888630    1.846873294    1.846873293    1.846873294
   17.675891964    1.924787662    1.924787661    1.924787661
   17.685895298    2.055325156    2.055325155    2.055325156
   17.695898633    2.223116269    2.223116268    2.223116268
   17.705901967    2.399311800    2.399311799    2.399311800
   17.715905302    2.549193774    2.549193772    2.549193773
   17.725908636    2.652342098    2.652342097    2.652342098
   17.735911971    2.711541420    2.711541419    2.711541420
   17.745915305    2.735290181    2.735290180    2.735290181
   17.755918640    2.723638286    2.723638285    2.723638286
   17.765921974    2.680865447    2.680865446    2.680865447
   17.775925308    2.627971262    2.627971261    2.627971262
   17.785928643    2.588284899    2.588284897    2.588284898
   17.795931977    2.565363439    2.565363438    2.565363439
   17.805935312    2.541371777    2.541371776    2.541371777
   17.815938646    2.498643180    2.498643179    2.498643180
   17.825941981    2.442011059    2.442011058    2.442011059
   17.835945315    2.395930262    2.395930261    2.395930262
   17.845948650    2.381628321    2.381628320    2.381628321
   17.855951984    2.399700467    2.399700466    2.399700467
   17.865955318    2.430318576    2.430318575    2.430318576
   17.875958653    2.451058754    2.451058753    2.451058754
   17.885961987    2.460036574    2.460036573    2.460036573
   17.895965322    2.478715484    2.478715483    2.478715484
   17.905968656    2.529556589    2.529556588    2.529556589
   17.915971991    2.611718034    2.611718033    2.611718034
   17.925975325    2.691322259    2.691322259    2.691322259
   17.935978660    2.714176207    2.714176206    2.714176207
   17.945981994    2.643442125    2.643442124    2.643442125
   17.955985328    2.492070037    2.492070036    2.492070037
   17.965988663    2.310784308    2.310784307    2.310784308
   17.975991997    2.150160981    2.150160980    2.150160981
   17.985995332    2.039506058    2.039506057    2.039506058
   17.995998666    1.987085185    1.987085184    1.987085185
   18.006002001    1.985046461    1.985046460    1.985046461
   18.016005335    2.010935868    2.010935867    2.010935868
   18.026008670    2.030805130    2.030805129    2.030805130
   18.036012004    2.013988250    2.013988249    2.013988250
   18.046015338    1.954626201    1.954626200    1.954626201
   18.056018673    1.875378371    1.875378370    1.875378371
   18.066022007    1.808417181    1.808417180    1.808417180
   18.076025342    1.778091313    1.778091312    1.778091313
   18.086028676    1.797789554    1.797789553    1.797789554
   18.096032011    1.873623121    1.873623121    1.873623121
   18.106035345    2.006566604    2.006566603    2.006566604
   18.116038680    2.189964831    2.189964830    2.189964831
   18.126042014    2.403227723    2.403227722    2.403227722
   18.136045348    2.608240663    2.608240662    2.608240662
   18.146048683    2.760225608    2.760225607    2.760225608
   18.156052017    2.833225199    2.833225198    2.833225198
   18.166055352    2.834613625    2.834613624    2.834613625
   18.176058686    2.788837107    2.788837107    2.788837107
   18.186062021    2.712503683    2.712503682    2.712503682
   18.196065355    2.614378729    2.614378729    2.614378729
   18.206068690    2.512834938    2.512834937    2.512834938
   18.216072024    2.438561270    2.438561269    2.438561270
   18.226075358    2.421096427    2.421096426    2.421096426
   18.236078693    2.479710206    2.479710205    2.479710206
   18.246082027    2.623018947    2.623018946    2.623018947
   18.256085362    2.849369437    2.849369436    2.849369437
   18.266088696    3.143973608    3.143973607    3.143973608
   18.276092031    3.476078074    3.476078073    3.476078074
   18.286095365    3.799750402    3.799750401    3.799750401
   18.296098700    4.053907089    4.053907088    4.053907089
   18.306102034    4.166181794    4.166181793    4.166181793
   18.316105368    4.084180047    4.084180046    4.084180047
   18.326108703    3.820656940    3.820656939    3.820656939
   18.336112037    3.454381477    3.454381476    3.454381477
   18.346115372    3.079337896    3.079337895    3.079337896
   18.356118706    2.759609200    2.759609199    2.759609200
   18.366122041    2.520928647    2.520928646    2.520928647
   18.376125375    2.362054482    2.362054481    2.362054482
   18.386128710    2.266870997    2.266870997    2.266870997
   18.396132044    2.214802812    2.214802811    2.214802812
   18.406135378    2.191780866    2.191780865    2.191780866
   18.416138713    2.195290934    2.195290933    2.195290934
   18.426142047    2.227648498    2.227648497    2.227648498
   18.436145382    2.285784754    2.285784753    2.285784754
   18.446148716    2.355349210    2.355349209    2.355349210
   18.456152051    2.410020899    2.410020898    2.410020899
   18.466155385    2.422523710    2.422523709    2.422523710
   18.476158720    2.383849351    2.383849350    2.383849351
   18.486162054    2.305591125    2.305591124    2.305591125
   18.496165388    2.201074312    2.201074311    2.201074312
   18.506168723    2.072566379    2.072566378    2.072566379
   18.516172057    1.916476491    1.916476490    1.916476491
   18.526175392    1.735646471    1.735646470    1.735646471
   18.536178726    1.545110674    1.545110673    1.545110673
   18.546182061    1.364828825    1.364828824    1.364828825
   18.556185395    1.209008419    1.209008418    1.209008419
   18.566188730    1.083013138    1.083013137    1.083013137
   18.576192064    0.986325113    0.986325112    0.986325112
   18.586195398    0.916177203    0.916177202    0.916177203
   18.596198733    0.869739506    0.869739505    0.869739506
   18.606202067    0.845028317    0.845028316    0.845028316
   18.616205402    0.841063057    0.841063056    0.841063057
   18.626208736    0.857480138    0.857480137    0.857480138
   18.636212071    0.893411950    0.893411949    0.893411949
   18.646215405    0.945177360    0.945177359    0.945177360
   18.656218740    1.002847633    1.002847632    1.002847633
   18.666222074    1.048338272    1.048338271    1.048338272
   18.676225408    1.061032811    1.061032810    1.061032811
   18.686228743    1.031750704    1.031750703    1.031750704
   18.696232077    0.970744230    0.970744229    0.970744230
   18.706235412    0.898744999    0.898744998    0.898744999
   18.716238746    0.833258366    0.833258365    0.833258365
   18.726242081    0.783605724    0.783605723    0.783605723
   18.736245415    0.753094188    0.753094187    0.753094188
   18.746248750    0.742390009    0.742390008    0.742390009
   18.756252084    0.751656593    0.751656592    0.751656593
   18.766255418    0.781395430    0.781395429    0.781395429
   18.776258753    0.832270376    0.832270375    0.832270376
   18.786262087    0.903820006    0.903820005    0.903820006
   18.796265422    0.991701731    0.991701730    0.991701730
   18.806268756    1.083893897    1.083893896    1.083893897
   18.816272091    1.159318945    1.159318944    1.159318945
   18.826275425    1.195467927    1.195467926    1.195467927
   18.836278760    1.184553551    1.184553550    1.184553551
   18.846282094    1.141296523    1.141296522    1.141296523
   18.856285428    1.091426729    1.091426728    1.091426729
   18.866288763    1.055685255    1.055685254    1.055685255
   18.876292097    1.043670345    1.043670344    1.043670345
   18.886295432    1.054976958    1.054976957    1.054976957
   18.896298766    1.082049937    1.082049936    1.082049937
   18.906302101    1.115062490    1.115062489    1.115062489
   18.916305435    1.149759519    1.149759518    1.149759519
   18.926308770    1.192012802    1.192012801    1.192012802
   18.936312104    1.252749523    1.252749522    1.252749523
   18.946315438    1.338141804    1.338141803    1.338141804
   18.956318773    1.442630885    1.442630884    1.442630885
   18.966322107    1.547719334    1.547719333    1.547719334
   18.976325442    1.629333925    1.629333924    1.629333925
   18.986328776    1.672302465    1.672302464    1.672302465
   18.996332111    1.680602690    1.680602689    1.680602690
   19.006335445    1.673418994    1.673418993    1.673418993
   19.016338780    1.668724934    1.668724933    1.668724934
   19.026342114    1.666933885    1.666933883    1.666933884
   19.036345448    1.648692031    1.648692030    1.648692031
   19.046348783    1.590798931    1.590798929    1.590798930
   19.056352117    1.487489622    1.487489621    1.487489622
   19.066355452    1.355788187    1.355788185    1.355788186
   19.076358786    1.221944715    1.221944714    1.221944715
   19.086362121    1.106543339    1.106543338    1.106543338
   19.096365455    1.019846537    1.019846536    1.019846537
   19.106368790    0.964197035    0.964197034    0.964197035
   19.116372124    0.937164154    0.937164153    0.937164154
   19.126375458    0.932918380    0.932918378    0.932918379
   19.136378793    0.942813002    0.942813001    0.942813001
   19.146382127    0.957655058    0.957655057    0.957655058
   19.156385462    0.971387386    0.971387385    0.971387386
   19.166388796    0.981188553    0.981188552    0.981188553
   19.176392131    0.983582936    0.983582935    0.983582936
   19.186395465    0.974679996    0.974679995    0.974679996
   19.196398800    0.955783300    0.955783299    0.955783299
   19.206402134    0.934157214    0.934157213    0.934157214
   19.216405468    0.916333627    0.916333626    0.916333627
   19.226408803    0.903722096    0.903722095    0.903722095
   19.236412137    0.895816067    0.895816066    0.895816067
   19.246415472    0.895260539    0.895260538    0.895260539
   19.256418806    0.907157073    0.907157072    0.907157073
   19.266422141    0.933465406    0.933465405    0.933465406
   19.276425475    0.968345216    0.968345215    0.968345215
   19.286428810    0.998499363    0.998499362    0.998499363
   19.296432144    1.011033603    1.011033602    1.011033603
   19.306435478    1.004438247    1.004438246    1.004438247
   19.316438813    0.989894819    0.989894818    0.989894818
   19.326442147    0.980775980    0.980775979    0.980775980
   19.336445482    0.983260466    0.983260465    0.983260465
   19.346448816    0.996139494    0.996139493    0.996139494
   19.356452151    1.017385256    1.017385255    1.017385255
   19.366455485    1.049413531    1.049413530    1.049413531
   19.376458820    1.096093253    1.096093252    1.096093253
   19.386462154    1.154306912    1.154306911    1.154306911
   19.396465488    1.208690826    1.208690825    1.208690826
   19.406468823    1.236157157    1.236157156    1.236157156
   19.416472157    1.219923519    1.219923518    1.219923519
   19.426475492    1.160934363    1.160934362    1.160934363
   19.436478826    1.075862877    1.075862876    1.075862876
   19.446482161    0.986346372    0.986346371    0.986346372
   19.456485495    0.909192440    0.909192439    0.909192440
   19.466488830    0.852816008    0.852816007    0.852816008
   19.476492164    0.819258067    0.819258066    0.819258067
   19.486495498    0.807539624    0.807539623    0.807539624
   19.496498833    0.815055615    0.815055614    0.815055615
   19.506502167    0.836417528    0.836417527    0.836417528
   19.516505502    0.861183177    0.861183176    0.861183177
   19.526508836    0.874406359    0.874406358    0.874406359
   19.536512171    0.863898561    0.863898560    0.863898561
   19.546515505    0.829118669    0.829118668    0.829118668
   19.556518840    0.780556913    0.780556912    0.780556912
   19.566522174    0.730189078    0.730189077    0.730189078
   19.576525509    0.683791022    0.683791021    0.683791022
   19.586528843    0.640456645    0.640456644    0.640456645
   19.596532177    0.597324012    0.597324011    0.597324012
   19.606535512    0.554452799    0.554452798    0.554452799
   19.616538846    0.515219815    0.515219814    0.515219815
   19.626542181    0.483364856    0.483364855    0.483364856
   19.636545515    0.461024759    0.461024758    0.461024759
   19.646548850    0.448822428    0.448822427    0.448822427
   19.656552184    0.446655895    0.446655894    0.446655895
   19.666555519    0.454315866    0.454315865    0.454315866
   19.676558853    0.471923714    0.471923713    0.471923714
   19.686562187    0.500385675    0.500385674    0.500385675
   19.696565522    0.541712455    0.541712454    0.541712455
   19.706568856    0.598829454    0.598829453    0.598829454
   19.716572191    0.674778998    0.674778997    0.674778997
   19.726575525    0.771146498    0.771146497    0.771146498
   19.736578860    0.885037094    0.885037093    0.885037094
   19.746582194    1.004493893    1.004493892    1.004493893
   19.756585529    1.105541912    1.105541911    1.105541912
   19.766588863    1.158285296    1.158285295    1.158285295
   19.776592197    1.144637552    1.144637551    1.144637551
   19.786595532    1.072975978    1.072975977    1.072975977
   19.796598866    0.971948885    0.971948884    0.971948885
   19.806602201    0.870999815    0.870999814    0.870999815
   19.816605535    0.788409184    0.788409183    0.788409184
   19.826608870    0.731428288    0.731428287    0.731428287
   19.836612204    0.700537866    0.700537865    0.700537866
   19.846615539    0.692006503    0.692006502    0.692006503
   19.856618873    0.697696747    0.697696746    0.697696746
   19.866622207    0.704117375    0.704117374    0.704117375
   19.876625542    0.695187467    0.695187466    0.695187467
   19.886628876    0.661038260    0.661038259    0.661038260
   19.896632211    0.605037714    0.605037713    0.605037714
   19.906635545    0.539585196    0.539585195    0.539585196
   19.916638880    0.476404287    0.476404286    0.476404286
   19.926642214    0.421829817    0.421829816    0.421829817
   19.936645549    0.377632002    0.377632001    0.377632002
   19.946648883    0.343269500    0.343269499    0.343269500
   19.956652217    0.317460996    0.317460995    0.317460996
   19.966655552    0.298910196    0.298910195    0.298910196
   19.976658886    0.286507149    0.286507148    0.286507149
   19.986662221    0.279235589    0.279235588    0.279235588
   19.996665555    0.275894329    0.275894328    0.275894329
   20.006668890    0.274799843    0.274799842    0.274799843
   20.016672224    0.273911966    0.273911965    0.273911965
   20.026675559    0.271782555    0.271782554    0.271782555
   20.036678893    0.268617698    0.268617697    0.268617698
   20.046682227    0.266077229    0.266077228    0.266077229
   20.056685562    0.266092946    0.266092945    0.266092946
   20.066688896    0.270124008    0.270124007    0.270124008
   20.076692231    0.279193200    0.279193199    0.279193200
   20.086695565    0.294204148    0.294204147    0.294204148
   20.096698900    0.316177096    0.316177095    0.316177096
   20.106702234    0.346282551    0.346282550    0.346282550
   20.116705569    0.385566472    0.385566471    0.385566472
   20.126708903    0.434157971    0.434157970    0.434157971
   20.136712237    0.489779218    0.489779217    0.489779218
   20.146715572    0.546038202    0.546038201    0.546038202
   20.156718906    0.592574444    0.592574443    0.592574444
   20.166722241    0.619547511    0.619547510    0.619547511
   20.176725575    0.624171099    0.624171098    0.624171099
   20.186728910    0.611499017    0.611499016    0.611499017
   20.196732244    0.587727720    0.587727719    0.587727720
   20.206735579    0.555179652    0.555179651    0.555179652
   20.216738913    0.514889888    0.514889887    0.514889887
   20.226742247    0.470835528    0.470835527    0.470835528
   20.236745582    0.429067776    0.429067775    0.429067776
   20.246748916    0.394326786    0.394326785    0.394326786
   20.256752251    0.368768468    0.368768467    0.368768468
   20.266755585    0.352758271    0.352758270    0.352758271
   20.276758920    0.345994086    0.345994085    0.345994086
   20.286762254    0.348211259    0.348211258    0.348211259
   20.296765589    0.359478324    0.359478323    0.359478323
   20.306768923    0.380209672    0.380209671    0.380209672
   20.316772257    0.410903906    0.410903905    0.410903906
   20.326775592    0.451494904    0.451494903    0.451494903
   20.336778926    0.500244725    0.500244724    0.500244725
   20.346782261    0.552490787    0.552490786    0.552490786
   20.356785595    0.600097196    0.600097195    0.600097196
   20.366788930    0.632837781    0.632837780    0.632837780
   20.376792264    0.643170760    0.643170759    0.643170760
   20.386795599    0.632570790    0.632570789    0.632570790
   20.396798933    0.611902489    0.611902488    0.611902489
   20.406802267    0.594288474    0.594288473    0.594288474
   20.416805602    0.588730173    0.588730172    0.588730172
   20.426808936    0.598628855    0.598628854    0.598628855
   20.436812271    0.622639123    0.622639122    0.622639123
   20.446815605    0.655971769    0.655971768    0.655971769
   20.456818940    0.692940136    0.692940135    0.692940136
   20.466822274    0.730058865    0.730058864    0.730058865
   20.476825609    0.765214066    0.765214065    0.765214066
   20.486828943    0.792425025    0.792425024    0.792425025
   20.496832277    0.800608034    0.800608033    0.800608033
   20.506835612    0.782075617    0.782075616    0.782075617
   20.516838946    0.741761334    0.741761333    0.741761334
   20.526842281    0.694477407    0.694477406    0.694477407
   20.536845615    0.654815107    0.654815106    0.654815107
