# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   15.015005002    1.981039280    1.981039280    1.981039280
   15.025008336    1.980270249    1.980270249    1.980270249
   15.035011671    1.979501991    1.979501991    1.979501991
   15.045015005    1.978734505    1.978734505    1.978734505
   15.055018339    1.977967791    1.977967790    1.977967790
   15.065021674    1.977201846    1.977201846    1.977201846
   15.075025008    1.976436671    1.976436671    1.976436671
   15.085028343    1.975672265    1.975672265    1.975672265
   15.095031677    1.974908627    1.974908627    1.974908627
   15.105035012    1.974145756    1.974145756    1.974145756
   15.115038346    1.973383652    1.973383651    1.973383652
   15.125041681    1.972622313    1.972622312    1.972622313
   15.135045015    1.971861738    1.971861738    1.971861738
   15.145048349    1.971101928    1.971101928    1.971101928
   15.155051684    1.970342881    1.970342880    1.970342881
   15.165055018    1.969584596    1.969584595    1.969584595
   15.175058353    1.968827072    1.968827072    1.968827072
   15.185061687    1.968070309    1.968070309    1.968070309
   15.195065022    1.967314306    1.967314305    1.967314306
   15.205068356    1.966559062    1.966559061    1.966559062
   15.215071691    1.965804576    1.965804576    1.965804576
   15.225075025    1.965050848    1.965050847    1.965050848
   15.235078359    1.964297876    1.964297876    1.964297876
   15.245081694    1.963545660    1.963545660    1.963545660
   15.255085028    1.962794199    1.962794199    1.962794199
   15.265088363    1.962043492    1.962043492    1.962043492
   15.275091697    1.961293539    1.961293539    1.961293539
   15.285095032    1.960544338    1.960544338    1.960544338
   15.295098366    1.959795889    1.959795889    1.959795889
   15.305101701    1.959048192    1.959048191    1.959048191
   15.315105035    1.958301244    1.958301243    1.958301244
   15.325108369    1.957555045    1.957555045    1.957555045
   15.335111704    1.956809596    1.956809595    1.956809596
   15.345115038    1.956064894    1.956064893    1.956064894
   15.355118373    1.955320939    1.955320938    1.955320939
   15.365121707    1.954577730    1.954577730    1.954577730
   15.375125042    1.953835267    1.953835266    1.953835267
   15.385128376    1.953093548    1.953093548    1.953093548
   15.395131711    1.952352573    1.952352573    1.952352573
   15.405135045    1.951612341    1.951612341    1.951612341
   15.415138379    1.950872851    1.950872851    1.950872851
   15.425141714    1.950134103    1.950134103    1.950134103
   15.435145048    1.949396095    1.949396095    1.949396095
   15.445148383    1.948658827    1.948658827    1.948658827
   15.455151717    1.947922299    1.947922298    1.947922299
   15.465155052    1.947186508    1.947186508    1.947186508
   15.475158386    1.946451455    1.946451454    1.946451455
   15.485161721    1.945717138    1.945717138    1.945717138
   15.495165055    1.944983558    1.944983557    1.944983558
   15.505168389    1.944250712    1.944250712    1.944250712
   15.515171724    1.943518601    1.943518600    1.943518601
   15.525175058    1.942787223    1.942787223    1.942787223
   15.535178393    1.942056578    1.942056578    1.942056578
   15.545181727    1.941326665    1.941326665    1.941326665
   15.555185062    1.940597483    1.940597483    1.940597483
   15.565188396    1.939869031    1.939869031    1.939869031
   15.575191731    1.939141309    1.939141309    1.939141309
   15.585195065    1.938414316    1.938414315    1.938414316
   15.595198399    1.937688051    1.937688050    1.937688050
   15.605201734    1.936962512    1.936962512    1.936962512
   15.615205068    1.936237701    1.936237700    1.936237701
   15.625208403    1.935513615    1.935513614    1.935513615
   15.635211737    1.934790253    1.934790253    1.934790253
   15.645215072    1.934067616    1.934067616    1.934067616
   15.655218406    1.933345703    1.933345702    1.933345702
   15.665221741    1.932624511    1.932624511    1.932624511
   15.675225075    1.931904042    1.931904041    1.931904042
   15.685228409    1.931184293    1.931184293    1.931184293
   15.695231744    1.930465265    1.930465264    1.930465264
   15.705235078    1.929746955    1.929746955    1.929746955
   15.715238413    1.929029365    1.929029365    1.929029365
   15.725241747    1.928312492    1.928312492    1.928312492
   15.735245082    1.927596337    1.927596336    1.927596337
   15.745248416    1.926880898    1.926880897    1.926880898
   15.755251751    1.926166174    1.926166174    1.926166174
   15.765255085    1.925452165    1.925452165    1.925452165
   15.775258419    1.924738870    1.924738870    1.924738870
   15.785261754    1.924026288    1.924026288    1.924026288
   15.795265088    1.923314419    1.923314418    1.923314419
   15.805268423    1.922603261    1.922603261    1.922603261
   15.815271757    1.921892814    1.921892814    1.921892814
   15.825275092    1.921183077    1.921183077    1.921183077
   15.835278426    1.920474050    1.920474050    1.920474050
   15.845281761    1.919765731    1.919765731    1.919765731
   15.855285095    1.919058120    1.919058120    1.919058120
   15.865288429    1.918351216    1.918351216    1.918351216
   15.875291764    1.917645018    1.917645018    1.917645018
   15.885295098    1.916939526    1.916939526    1.916939526
   15.895298433    1.916234739    1.916234738    1.916234739
   15.905301767    1.915530655    1.915530655    1.915530655
   15.915305102    1.914827275    1.914827274    1.914827275
   15.925308436    1.914124597    1.914124597    1.914124597
   15.935311771    1.913422621    1.913422620    1.913422621
   15.945315105    1.912721345    1.912721345    1.912721345
   15.955318439    1.912020770    1.912020770    1.912020770
   15.965321774    1.911320895    1.911320894    1.911320894
   15.975325108    1.910621717    1.910621717    1.910621717
   15.985328443    1.909923238    1.909923238    1.909923238
   15.995331777    1.909225456    1.909225456    1.909225456
   16.005335112    1.908528370    1.908528370    1.908528370
   16.015338446    1.907831980    1.907831980    1.907831980
   16.025341781    1.907136285    1.907136284    1.907136285
   16.035345115    1.906441283    1.906441283    1.906441283
   16.045348449    1.905746975    1.905746975    1.905746975
   16.055351784    1.905053360    1.905053360    1.905053360
   16.065355118    1.904360436    1.904360436    1.904360436
   16.075358453    1.903668204    1.903668204    1.903668204
   16.085361787    1.902976662    1.902976661    1.902976662
   16.095365122    1.902285809    1.902285809    1.902285809
   16.105368456    1.901595645    1.901595645    1.901595645
   16.115371791    1.900906169    1.900906169    1.900906169
   16.125375125    1.900217381    1.900217380    1.900217381
   16.135378459    1.899529279    1.899529278    1.899529279
   16.145381794    1.898841863    1.898841862    1.898841862
   16.155385128    1.898155131    1.898155131    1.898155131
   16.165388463    1.897469084    1.897469084    1.897469084
   16.175391797    1.896783721    1.896783721    1.896783721
   16.185395132    1.896099041    1.896099040    1.896099041
   16.195398466    1.895415042    1.895415042    1.895415042
   16.205401801    1.894731725    1.894731725    1.894731725
   16.215405135    1.894049088    1.894049088    1.894049088
   16.225408469    1.893367132    1.893367131    1.893367132
   16.235411804    1.892685854    1.892685853    1.892685854
   16.245415138    1.892005255    1.892005254    1.892005254
   16.255418473    1.891325333    1.891325332    1.891325333
   16.265421807    1.890646088    1.890646087    1.890646088
   16.275425142    1.889967519    1.889967518    1.889967519
   16.285428476    1.889289625    1.889289625    1.889289625
   16.295431811    1.888612407    1.888612406    1.888612406
   16.305435145    1.887935862    1.887935861    1.887935862
   16.315438479    1.887259990    1.887259989    1.887259990
   16.325441814    1.886584790    1.886584790    1.886584790
   16.335445148    1.885910263    1.885910262    1.885910263
   16.345448483    1.885236406    1.885236405    1.885236406
   16.355451817    1.884563219    1.884563219    1.884563219
   16.365455152    1.883890702    1.883890702    1.883890702
   16.375458486    1.883218854    1.883218853    1.883218854
   16.385461821    1.882547673    1.882547673    1.882547673
   16.395465155    1.881877160    1.881877160    1.881877160
   16.405468489    1.881207313    1.881207313    1.881207313
   16.415471824    1.880538133    1.880538132    1.880538132
   16.425475158    1.879869617    1.879869616    1.879869617
   16.435478493    1.879201765    1.879201765    1.879201765
   16.445481827    1.878534578    1.878534577    1.878534577
   16.455485162    1.877868053    1.877868052    1.877868052
   16.465488496    1.877202190    1.877202189    1.877202190
   16.475491831    1.876536988    1.876536988    1.876536988
   16.485495165    1.875872448    1.875872447    1.875872448
   16.495498499    1.875208567    1.875208567    1.875208567
   16.505501834    1.874545345    1.874545345    1.874545345
   16.515505168    1.873882782    1.873882782    1.873882782
   16.525508503    1.873220877    1.873220877    1.873220877
   16.535511837    1.872559629    1.872559629    1.872559629
   16.545515172    1.871899037    1.871899037    1.871899037
   16.555518506    1.871239101    1.871239101    1.871239101
   16.565521841    1.870579820    1.870579819    1.870579820
   16.575525175    1.869921193    1.869921192    1.869921193
   16.585528510    1.869263219    1.869263219    1.869263219
   16.595531844    1.868605898    1.868605898    1.868605898
   16.605535178    1.867949229    1.867949229    1.867949229
   16.615538513    1.867293212    1.867293211    1.867293212
   16.625541847    1.866637845    1.866637844    1.866637845
   16.635545182    1.865983128    1.865983127    1.865983127
   16.645548516    1.865329060    1.865329059    1.865329059
   16.655551851    1.864675640    1.864675640    1.864675640
   16.665555185    1.864022868    1.864022868    1.864022868
   16.675558520    1.863370743    1.863370743    1.863370743
   16.685561854    1.862719265    1.862719264    1.862719265
   16.695565188    1.862068432    1.862068431    1.862068432
   16.705568523    1.861418244    1.861418243    1.861418243
   16.715571857    1.860768700    1.860768699    1.860768699
   16.725575192    1.860119799    1.860119799    1.860119799
   16.735578526    1.859471541    1.859471541    1.859471541
   16.745581861    1.858823925    1.858823925    1.858823925
   16.755585195    1.858176951    1.858176950    1.858176951
   16.765588530    1.857530617    1.857530617    1.857530617
   16.775591864    1.856884923    1.856884923    1.856884923
   16.785595198    1.856239868    1.856239868    1.856239868
   16.795598533    1.855595452    1.855595451    1.855595452
   16.805601867    1.854951673    1.854951673    1.854951673
   16.815605202    1.854308532    1.854308531    1.854308532
   16.825608536    1.853666027    1.853666026    1.853666026
   16.835611871    1.853024157    1.853024157    1.853024157
   16.845615205    1.852382923    1.852382922    1.852382923
   16.855618540    1.851742322    1.851742322    1.851742322
   16.865621874    1.851102356    1.851102355    1.851102356
   16.875625208    1.850463022    1.850463021    1.850463022
   16.885628543    1.849824320    1.849824320    1.849824320
   16.895631877    1.849186250    1.849186249    1.849186250
   16.905635212    1.848548810    1.848548810    1.848548810
   16.915638546    1.847912001    1.847912000    1.847912001
   16.925641881    1.847275821    1.847275820    1.847275821
   16.935645215    1.846640269    1.846640269    1.846640269
   16.945648550    1.846005346    1.846005345    1.846005346
   16.955651884    1.845371050    1.845371049    1.845371050
   16.965655218    1.844737380    1.844737380    1.844737380
   16.975658553    1.844104336    1.844104336    1.844104336
   16.985661887    1.843471918    1.843471917    1.843471918
   16.995665222    1.842840124    1.842840123    1.842840124
   17.005668556    1.842208953    1.842208953    1.842208953
   17.015671891    1.841578406    1.841578406    1.841578406
   17.025675225    1.840948482    1.840948481    1.840948481
   17.035678560    1.840319179    1.840319178    1.840319178
   17.045681894    1.839690497    1.839690496    1.839690497
   17.055685228    1.839062435    1.839062435    1.839062435
   17.065688563    1.838434993    1.838434993    1.838434993
   17.075691897    1.837808170    1.837808170    1.837808170
   17.085695232    1.837181965    1.837181965    1.837181965
   17.095698566    1.836556378    1.836556378    1.836556378
   17.105701901    1.835931408    1.835931408    1.835931408
   17.115705235    1.835307054    1.835307054    1.835307054
   17.125708570    1.834683316    1.834683315    1.834683316
   17.135711904    1.834060192    1.834060192    1.834060192
   17.145715238    1.833437683    1.833437683    1.833437683
   17.155718573    1.832815787    1.832815787    1.832815787
   17.165721907    1.832194504    1.832194504    1.832194504
   17.175725242    1.831573833    1.831573833    1.831573833
   17.185728576    1.830953774    1.830953774    1.830953774
   17.195731911    1.830334325    1.830334325    1.830334325
   17.205735245    1.829715487    1.829715486    1.829715487
   17.215738580    1.829097258    1.829097257    1.829097258
   17.225741914    1.828479637    1.828479637    1.828479637
   17.235745248    1.827862625    1.827862625    1.827862625
   17.245748583    1.827246220    1.827246220    1.827246220
   17.255751917    1.826630422    1.826630422    1.826630422
   17.265755252    1.826015230    1.826015229    1.826015230
   17.275758586    1.825400643    1.825400643    1.825400643
   17.285761921    1.824786661    1.824786661    1.824786661
   17.295765255    1.824173283    1.824173283    1.824173283
   17.305768590    1.823560508    1.823560508    1.823560508
   17.315771924    1.822948336    1.822948336    1.822948336
   17.325775258    1.822336766    1.822336766    1.822336766
   17.335778593    1.821725798    1.821725797    1.821725798
   17.345781927    1.821115430    1.821115429    1.821115430
   17.355785262    1.820505662    1.820505661    1.820505662
   17.365788596    1.819896493    1.819896493    1.819896493
   17.375791931    1.819287923    1.819287923    1.819287923
   17.385795265    1.818679951    1.818679951    1.818679951
   17.395798600    1.818072577    1.818072576    1.818072577
   17.405801934    1.817465799    1.817465798    1.817465799
   17.415805268    1.816859617    1.816859616    1.816859617
   17.425808603    1.816254030    1.816254030    1.816254030
   17.435811937    1.815649038    1.815649038    1.815649038
   17.445815272    1.815044641    1.815044640    1.815044640
   17.455818606    1.814440836    1.814440836    1.814440836
   17.465821941    1.813837624    1.813837624    1.813837624
   17.475825275    1.813235004    1.813235004    1.813235004
   17.485828610    1.812632976    1.812632976    1.812632976
   17.495831944    1.812031538    1.812031538    1.812031538
   17.505835278    1.811430691    1.811430690    1.811430691
   17.515838613    1.810830433    1.810830432    1.810830432
   17.525841947    1.810230763    1.810230763    1.810230763
   17.535845282    1.809631682    1.809631681    1.809631682
   17.545848616    1.809033188    1.809033187    1.809033188
   17.555851951    1.808435281    1.808435280    1.808435281
   17.565855285    1.807837960    1.807837959    1.807837960
   17.575858620    1.807241224    1.807241224    1.807241224
   17.585861954    1.806645073    1.806645073    1.806645073
   17.595865288    1.806049507    1.806049506    1.806049507
   17.605868623    1.805454524    1.805454523    1.805454524
   17.615871957    1.804860124    1.804860123    1.804860124
   17.625875292    1.804266306    1.804266305    1.804266306
   17.635878626    1.803673069    1.803673069    1.803673069
   17.645881961    1.803080414    1.803080414    1.803080414
   17.655885295    1.802488339    1.802488338    1.802488339
   17.665888630    1.801896843    1.801896843    1.801896843
   17.675891964    1.801305927    1.801305926    1.801305927
   17.685895298    1.800715588    1.800715588    1.800715588
   17.695898633    1.800125828    1.800125827    1.800125828
   17.705901967    1.799536644    1.799536644    1.799536644
   17.715905302    1.798948037    1.798948037    1.798948037
   17.725908636    1.798360006    1.798360005    1.798360006
   17.735911971    1.797772550    1.797772549    1.797772549
   17.745915305    1.797185668    1.797185667    1.797185668
   17.755918640    1.796599360    1.796599359    1.796599360
   17.765921974    1.796013625    1.796013625    1.796013625
   17.775925308    1.795428463    1.795428462    1.795428463
   17.785928643    1.794843872    1.794843872    1.794843872
   17.795931977    1.794259853    1.794259853    1.794259853
   17.805935312    1.793676405    1.793676405    1.793676405
   17.815938646    1.793093527    1.793093526    1.793093527
   17.825941981    1.792511218    1.792511217    1.792511218
   17.835945315    1.791929477    1.791929477    1.791929477
   17.845948650    1.791348305    1.791348305    1.791348305
   17.855951984    1.790767700    1.790767700    1.790767700
   17.865955318    1.790187662    1.790187662    1.790187662
   17.875958653    1.789608191    1.789608190    1.789608190
   17.885961987    1.789029284    1.789029284    1.789029284
   17.895965322    1.788450943    1.788450943    1.788450943
   17.905968656    1.787873166    1.787873166    1.787873166
   17.915971991    1.787295953    1.787295952    1.787295953
   17.925975325    1.786719302    1.786719302    1.786719302
   17.935978660    1.786143214    1.786143214    1.786143214
   17.945981994    1.785567688    1.785567688    1.785567688
   17.955985328    1.784992723    1.784992723    1.784992723
   17.965988663    1.784418319    1.784418318    1.784418319
   17.975991997    1.783844474    1.783844474    1.783844474
   17.985995332    1.783271189    1.783271189    1.783271189
   17.995998666    1.782698462    1.782698462    1.782698462
   18.006002001    1.782126294    1.782126293    1.782126294
   18.016005335    1.781554682    1.781554682    1.781554682
   18.026008670    1.780983628    1.780983627    1.780983628
   18.036012004    1.780413130    1.780413129    1.780413129
   18.046015338    1.779843187    1.779843186    1.779843187
   18.056018673    1.779273799    1.779273798    1.779273799
   18.066022007    1.778704965    1.778704965    1.778704965
   18.076025342    1.778136685    1.778136685    1.778136685
   18.086028676    1.777568958    1.777568958    1.777568958
   18.096032011    1.777001784    1.777001783    1.777001784
   18.106035345    1.776435161    1.776435161    1.776435161
   18.116038680    1.775869090    1.775869089    1.775869090
   18.126042014    1.775303569    1.775303568    1.775303569
   18.136045348    1.774738598    1.774738597    1.774738598
   18.146048683    1.774174176    1.774174176    1.774174176
   18.156052017    1.773610303    1.773610303    1.773610303
   18.166055352    1.773046979    1.773046978    1.773046978
   18.176058686    1.772484201    1.772484201    1.772484201
   18.186062021    1.771921971    1.771921971    1.771921971
   18.196065355    1.771360287    1.771360286    1.771360287
   18.206068690    1.770799148    1.770799148    1.770799148
   18.216072024    1.770238555    1.770238555    1.770238555
   18.226075358    1.769678506    1.769678506    1.769678506
   18.236078693    1.769119001    1.769119001    1.769119001
   18.246082027    1.768560039    1.768560039    1.768560039
   18.256085362    1.768001620    1.768001620    1.768001620
   18.266088696    1.767443743    1.767443742    1.767443743
   18.276092031    1.766886407    1.766886407    1.766886407
   18.286095365    1.766329612    1.766329612    1.766329612
   18.296098700    1.765773357    1.765773357    1.765773357
   18.306102034    1.765217642    1.765217642    1.765217642
   18.316105368    1.764662466    1.764662465    1.764662466
   18.326108703    1.764107828    1.764107828    1.764107828
   18.336112037    1.763553728    1.763553728    1.763553728
   18.346115372    1.763000165    1.763000165    1.763000165
   18.356118706    1.762447139    1.762447138    1.762447139
   18.366122041    1.761894648    1.761894648    1.761894648
   18.376125375    1.761342694    1.761342693    1.761342693
   18.386128710    1.760791273    1.760791273    1.760791273
   18.396132044    1.760240387    1.760240387    1.760240387
   18.406135378    1.759690035    1.759690035    1.759690035
   18.416138713    1.759140216    1.759140215    1.759140216
   18.426142047    1.758590929    1.758590928    1.758590929
   18.436145382    1.758042173    1.758042173    1.758042173
   18.446148716    1.757493949    1.757493949    1.757493949
   18.456152051    1.756946256    1.756946256    1.756946256
   18.466155385    1.756399093    1.756399092    1.756399093
   18.476158720    1.755852459    1.755852458    1.755852459
   18.486162054    1.755306353    1.755306353    1.755306353
   18.496165388    1.754760777    1.754760776    1.754760776
   18.506168723    1.754215727    1.754215727    1.754215727
   18.516172057    1.753671205    1.753671205    1.753671205
   18.526175392    1.753127209    1.753127209    1.753127209
   18.536178726    1.752583739    1.752583739    1.752583739
   18.546182061    1.752040795    1.752040794    1.752040795
   18.556185395    1.751498375    1.751498374    1.751498375
   18.566188730    1.750956479    1.750956479    1.750956479
   18.576192064    1.750415107    1.750415106    1.750415107
   18.586195398    1.749874257    1.749874257    1.749874257
   18.596198733    1.749333930    1.749333930    1.749333930
   18.606202067    1.748794125    1.748794125    1.748794125
   18.616205402    1.748254841    1.748254840    1.748254841
   18.626208736    1.747716077    1.747716077    1.747716077
   18.636212071    1.747177834    1.747177833    1.747177834
   18.646215405    1.746640110    1.746640109    1.746640110
   18.656218740    1.746102905    1.746102904    1.746102904
   18.666222074    1.745566218    1.745566217    1.745566218
   18.676225408    1.745030048    1.745030048    1.745030048
   18.686228743    1.744494396    1.744494396    1.744494396
   18.696232077    1.743959261    1.743959260    1.743959260
   18.706235412    1.743424641    1.743424640    1.743424641
   18.716238746    1.742890537    1.742890536    1.742890536
   18.726242081    1.742356947    1.742356947    1.742356947
   18.736245415    1.741823872    1.741823871    1.741823872
   18.746248750    1.741291310    1.741291310    1.741291310
   18.756252084    1.740759261    1.740759261    1.740759261
   18.766255418    1.740227725    1.740227725    1.740227725
   18.776258753    1.739696701    1.739696701    1.739696701
   18.786262087    1.739166188    1.739166188    1.739166188
   18.796265422    1.738636186    1.738636186    1.738636186
   18.806268756    1.738106694    1.738106694    1.738106694
   18.816272091    1.737577712    1.737577712    1.737577712
   18.826275425    1.737049239    1.737049238    1.737049239
   18.836278760    1.736521274    1.736521274    1.736521274
   18.846282094    1.735993817    1.735993817    1.735993817
   18.856285428    1.735466868    1.735466868    1.735466868
   18.866288763    1.734940425    1.734940425    1.734940425
   18.876292097    1.734414489    1.734414488    1.734414489
   18.886295432    1.733889058    1.733889058    1.733889058
   18.896298766    1.733364132    1.733364132    1.733364132
   18.906302101    1.732839711    1.732839711    1.732839711
   18.916305435    1.732315794    1.732315793    1.732315794
   18.926308770    1.731792380    1.731792379    1.731792380
   18.936312104    1.731269469    1.731269468    1.731269469
   18.946315438    1.730747060    1.730747060    1.730747060
   18.956318773    1.730225153    1.730225152    1.730225153
   18.966322107    1.729703747    1.729703746    1.729703747
   18.976325442    1.729182841    1.729182841    1.729182841
   18.986328776    1.728662436    1.728662436    1.728662436
   18.996332111    1.728142530    1.728142530    1.728142530
   19.006335445    1.727623123    1.727623123    1.727623123
   19.016338780    1.727104214    1.727104214    1.727104214
   19.026342114    1.726585803    1.726585803    1.726585803
   19.036345448    1.726067889    1.726067889    1.726067889
   19.046348783    1.725550472    1.725550472    1.725550472
   19.056352117    1.725033551    1.725033551    1.725033551
   19.066355452    1.724517126    1.724517126    1.724517126
   19.076358786    1.724001196    1.724001195    1.724001195
   19.086362121    1.723485760    1.723485759    1.723485759
   19.096365455    1.722970817    1.722970817    1.722970817
   19.106368790    1.722456369    1.722456368    1.722456369
   19.116372124    1.721942413    1.721942412    1.721942413
   19.126375458    1.721428949    1.721428948    1.721428949
   19.136378793    1.720915977    1.720915976    1.720915977
   19.146382127    1.720403496    1.720403495    1.720403496
   19.156385462    1.719891505    1.719891505    1.719891505
   19.166388796    1.719380005    1.719380005    1.719380005
   19.176392131    1.718868994    1.718868994    1.718868994
   19.186395465    1.718358472    1.718358472    1.718358472
   19.196398800    1.717848439    1.717848438    1.717848438
   19.206402134    1.717338893    1.717338892    1.717338893
   19.216405468    1.716829834    1.716829834    1.716829834
   19.226408803    1.716321263    1.716321262    1.716321262
   19.236412137    1.715813177    1.715813177    1.715813177
   19.246415472    1.715305577    1.715305577    1.715305577
   19.256418806    1.714798462    1.714798462    1.714798462
   19.266422141    1.714291832    1.714291832    1.714291832
   19.276425475    1.713785686    1.713785686    1.713785686
   19.286428810    1.713280023    1.713280023    1.713280023
   19.296432144    1.712774844    1.712774843    1.712774844
   19.306435478    1.712270146    1.712270146    1.712270146
   19.316438813    1.711765931    1.711765930    1.711765931
   19.326442147    1.711262197    1.711262196    1.711262197
   19.336445482    1.710758943    1.710758943    1.710758943
   19.346448816    1.710256170    1.710256170    1.710256170
   19.356452151    1.709753877    1.709753876    1.709753877
   19.366455485    1.709252063    1.709252062    1.709252062
   19.376458820    1.708750727    1.708750727    1.708750727
   19.386462154    1.708249869    1.708249869    1.708249869
   19.396465488    1.707749489    1.707749489    1.707749489
   19.406468823    1.707249587    1.707249586    1.707249586
   19.416472157    1.706750160    1.706750160    1.706750160
   19.426475492    1.706251210    1.706251209    1.706251210
   19.436478826    1.705752735    1.705752734    1.705752735
   19.446482161    1.705254734    1.705254734    1.705254734
   19.456485495    1.704757209    1.704757208    1.704757209
   19.466488830    1.704260157    1.704260156    1.704260157
   19.476492164    1.703763578    1.703763578    1.703763578
   19.486495498    1.703267472    1.703267472    1.703267472
   19.496498833    1.702771839    1.702771838    1.702771839
   19.506502167    1.702276677    1.702276676    1.702276677
   19.516505502    1.701781986    1.701781986    1.701781986
   19.526508836    1.701287766    1.701287766    1.701287766
   19.536512171    1.700794016    1.700794016    1.700794016
   19.546515505    1.700300736    1.700300735    1.700300736
   19.556518840    1.699807925    1.699807924    1.699807924
   19.566522174    1.699315582    1.699315581    1.699315582
   19.576525509    1.698823707    1.698823707    1.698823707
   19.586528843    1.698332300    1.698332300    1.698332300
   19.596532177    1.697841360    1.697841360    1.697841360
   19.606535512    1.697350886    1.697350886    1.697350886
   19.616538846    1.696860879    1.696860878    1.696860879
   19.626542181    1.696371336    1.696371336    1.696371336
   19.636545515    1.695882259    1.695882259    1.695882259
   19.646548850    1.695393646    1.695393646    1.695393646
   19.656552184    1.694905497    1.694905496    1.694905497
   19.666555519    1.694417811    1.694417811    1.694417811
   19.676558853    1.693930588    1.693930588    1.693930588
   19.686562187    1.693443827    1.693443827    1.693443827
   19.696565522    1.692957529    1.692957528    1.692957528
   19.706568856    1.692471691    1.692471691    1.692471691
   19.716572191    1.691986314    1.691986314    1.691986314
   19.726575525    1.691501398    1.691501397    1.691501398
   19.736578860    1.691016941    1.691016940    1.691016941
   19.746582194    1.690532943    1.690532943    1.690532943
   19.756585529    1.690049404    1.690049404    1.690049404
   19.766588863    1.689566323    1.689566323    1.689566323
   19.776592197    1.689083700    1.689083700    1.689083700
   19.786595532    1.688601534    1.688601534    1.688601534
   19.796598866    1.688119825    1.688119825    1.688119825
   19.806602201    1.687638572    1.687638572    1.687638572
   19.816605535    1.687157775    1.687157774    1.687157775
   19.826608870    1.686677432    1.686677432    1.686677432
   19.836612204    1.686197545    1.686197544    1.686197545
   19.846615539    1.685718111    1.685718111    1.685718111
   19.856618873    1.685239131    1.685239131    1.685239131
   19.866622207    1.684760604    1.684760604    1.684760604
   19.876625542    1.684282530    1.684282530    1.684282530
   19.886628876    1.683804908    1.683804907    1.683804908
   19.896632211    1.683327737    1.683327737    1.683327737
   19.906635545    1.682851017    1.682851017    1.682851017
   19.916638880    1.682374748    1.682374748    1.682374748
   19.926642214    1.681898929    1.681898929    1.681898929
   19.936645549    1.681423560    1.681423560    1.681423560
   19.946648883    1.680948640    1.680948639    1.680948640
   19.956652217    1.680474168    1.680474168    1.680474168
   19.966655552    1.680000144    1.680000144    1.680000144
   19.976658886    1.679526568    1.679526568    1.679526568
   19.986662221    1.679053439    1.679053439    1.679053439
   19.996665555    1.678580757    1.678580756    1.678580756
   20.006668890    1.678108520    1.678108520    1.678108520
   20.016672224    1.677636729    1.677636729    1.677636729
   20.026675559    1.677165383    1.677165383    1.677165383
   20.036678893    1.676694482    1.676694482    1.676694482
   20.046682227    1.676224025    1.676224025    1.676224025
   20.056685562    1.675754011    1.675754011    1.675754011
   20.066688896    1.675284441    1.675284440    1.675284441
   20.076692231    1.674815313    1.674815312    1.674815313
   20.086695565    1.674346627    1.674346627    1.674346627
   20.096698900    1.673878383    1.673878382    1.673878383
   20.106702234    1.673410580    1.673410579    1.673410579
   20.116705569    1.672943217    1.672943217    1.672943217
   20.126708903    1.672476295    1.672476294    1.672476295
   20.136712237    1.672009812    1.672009811    1.672009812
   20.146715572    1.671543768    1.671543768    1.671543768
   20.156718906    1.671078163    1.671078163    1.671078163
   20.166722241    1.670612996    1.670612996    1.670612996
   20.176725575    1.670148267    1.670148267    1.670148267
   20.186728910    1.669683975    1.669683975    1.669683975
   20.196732244    1.669220120    1.669220120    1.669220120
   20.206735579    1.668756701    1.668756700    1.668756701
   20.216738913    1.668293717    1.668293717    1.668293717
   20.226742247    1.667831169    1.667831169    1.667831169
   20.236745582    1.667369056    1.667369056    1.667369056
   20.246748916    1.666907377    1.666907377    1.666907377
   20.256752251    1.666446132    1.666446131    1.666446131
   20.266755585    1.665985320    1.665985319    1.665985319
   20.276758920    1.665524940    1.665524940    1.665524940
   20.286762254    1.665064993    1.665064993    1.665064993
   20.296765589    1.664605478    1.664605478    1.664605478
   20.306768923    1.664146395    1.664146394    1.664146395
   20.316772257    1.663687742    1.663687742    1.663687742
   20.326775592    1.663229520    1.663229519    1.663229520
   20.336778926    1.662771727    1.662771727    1.662771727
   20.346782261    1.662314364    1.662314364    1.662314364
   20.356785595    1.661857430    1.661857430    1.661857430
   20.366788930    1.661400925    1.661400924    1.661400925
   20.376792264    1.660944847    1.660944847    1.660944847
   20.386795599    1.660489197    1.660489197    1.660489197
   20.396798933    1.660033974    1.660033974    1.660033974
   20.406802267    1.659579178    1.659579178    1.659579178
   20.416805602    1.659124808    1.659124807    1.659124808
   20.426808936    1.658670863    1.658670863    1.658670863
   20.436812271    1.658217344    1.658217343    1.658217344
   20.446815605    1.657764249    1.657764249    1.657764249
   20.456818940    1.657311578    1.657311578    1.657311578
   20.466822274    1.656859332    1.656859331    1.656859332
   20.476825609    1.656407508    1.656407508    1.656407508
   20.486828943    1.655956107    1.655956107    1.655956107
   20.496832277    1.655505129    1.655505129    1.655505129
   20.506835612    1.655054572    1.655054572    1.655054572
   20.516838946    1.654604437    1.654604437    1.654604437
   20.526842281    1.654154723    1.654154723    1.654154723
   20.536845615    1.653705429    1.653705429    1.653705429
   20.546848950    1.653256555    1.653256555    1.653256555
   20.556852284    1.652808101    1.652808101    1.652808101
   20.566855619    1.652360066    1.652360066    1.652360066
   20.576858953    1.651912449    1.651912449    1.651912449
   20.586862287    1.651465251    1.651465250    1.651465251
