# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    20.206130047   20.206130039   20.206130046
   15.085028343    0.422700603    0.422696924    0.422700712
   15.095031677    0.185977968    0.185974289    0.185978076
   15.105035012    0.078866813    0.078863134    0.078866922
   15.115038346    0.066374983    0.066371304    0.066375092
   15.125041681    0.106211686    0.106208007    0.106211795
   15.135045015    0.179138595    0.179134916    0.179138704
   15.145048349    0.289210746    0.289207067    0.289210855
   15.155051684    0.443881728    0.443878048    0.443881837
   15.165055018    0.639573736    0.639570056    0.639573845
   15.175058353    0.862996026    0.862992346    0.862996135
   15.185061687    1.097248577    1.097244897    1.097248686
   15.195065022    1.323803301    1.323799621    1.323803410
   15.205068356    1.520288904    1.520285223    1.520289012
   15.215071691    1.657268487    1.657264806    1.657268596
   15.225075025    1.698681043    1.698677362    1.698681151
   15.235078359    1.612532741    1.612529060    1.612532849
   15.245081694    1.394813372    1.394809691    1.394813480
   15.255085028    1.092720501    1.092716819    1.092720609
   15.265088363    0.795529302    0.795525620    0.795529410
   15.275091697    0.583802761    0.583799080    0.583802870
   15.285095032    0.486822659    0.486818978    0.486822768
   15.295098366    0.491930803    0.491927121    0.491930911
   15.305101701    0.577202631    0.577198949    0.577202740
   15.315105035    0.725112557    0.725108874    0.725112665
   15.325108369    0.917888988    0.917885306    0.917889096
   15.335111704    1.133946963    1.133943280    1.133947071
   15.345115038    1.349993120    1.349989438    1.349993228
   15.355118373    1.545227272    1.545223589    1.545227380
   15.365121707    1.707589125    1.707585442    1.707589233
   15.375125042    1.839488575    1.839484892    1.839488683
   15.385128376    1.952547413    1.952543730    1.952547521
   15.395131711    2.049855633    2.049851949    2.049855741
   15.405135045    2.114886297    2.114882613    2.114886405
   15.415138379    2.117651158    2.117647474    2.117651266
   15.425141714    2.027971272    2.027967588    2.027971380
   15.435145048    1.831348161    1.831344477    1.831348269
   15.445148383    1.543179969    1.543176285    1.543180077
   15.455151717    1.198094834    1.198091150    1.198094942
   15.465155052    0.822202669    0.822198985    0.822202777
   15.475158386    0.438937515    0.438933831    0.438937623
   15.485161721    0.099777578    0.099773893    0.099777685
   15.495165055   -0.126550474   -0.126554159   -0.126550367
   15.505168389   -0.204709384   -0.204713069   -0.204709277
   15.515171724   -0.155083928   -0.155087613   -0.155083821
   15.525175058   -0.032516084   -0.032519770   -0.032515977
   15.535178393    0.101664361    0.101660675    0.101664468
   15.545181727    0.197547500    0.197543814    0.197547607
   15.555185062    0.231193615    0.231189929    0.231193722
   15.565188396    0.214492310    0.214488624    0.214492417
   15.575191731    0.185078504    0.185074818    0.185078612
   15.585195065    0.176269137    0.176265451    0.176269244
   15.595198399    0.193807486    0.193803799    0.193807593
   15.605201734    0.222308053    0.222304366    0.222308160
   15.615205068    0.253806337    0.253802650    0.253806444
   15.625208403    0.306115640    0.306111953    0.306115747
   15.635211737    0.408200728    0.408197041    0.408200835
   15.645215072    0.571960622    0.571956935    0.571960729
   15.655218406    0.783510067    0.783506379    0.783510174
   15.665221741    1.012236144    1.012232456    1.012236251
   15.675225075    1.218772225    1.218768538    1.218772333
   15.685228409    1.356932595    1.356928907    1.356932702
   15.695231744    1.377761551    1.377757863    1.377761658
   15.705235078    1.246162770    1.246159082    1.246162877
   15.715238413    0.967553958    0.967550270    0.967554065
   15.725241747    0.598245476    0.598241788    0.598245583
   15.735245082    0.222479739    0.222476051    0.222479846
   15.745248416   -0.081049096   -0.081052785   -0.081048989
   15.755251751   -0.266847999   -0.266851688   -0.266847892
   15.765255085   -0.341049172   -0.341052861   -0.341049065
   15.775258419   -0.351911728   -0.351915418   -0.351911622
   15.785261754   -0.353580118   -0.353583808   -0.353580011
   15.795265088   -0.367255535   -0.367259224   -0.367255428
   15.805268423   -0.366884361   -0.366888051   -0.366884255
   15.815271757   -0.306438779   -0.306442469   -0.306438673
   15.825275092   -0.161493284   -0.161496974   -0.161493177
   15.835278426    0.058942605    0.058938915    0.058942711
   15.845281761    0.327051542    0.327047851    0.327051648
   15.855285095    0.609658315    0.609654624    0.609658421
   15.865288429    0.870498313    0.870494622    0.870498419
   15.875291764    1.065841609    1.065837918    1.065841715
   15.885295098    1.141339678    1.141335987    1.141339784
   15.895298433    1.039985031    1.039981339    1.039985137
   15.905301767    0.728401050    0.728397358    0.728401156
   15.915305102    0.227127287    0.227123595    0.227127393
   15.925308436   -0.390487559   -0.390491251   -0.390487453
   15.935311771   -1.030383810   -1.030387502   -1.030383704
   15.945315105   -1.602450456   -1.602454148   -1.602450350
   15.955318439   -2.043679113   -2.043682805   -2.043679006
   15.965321774   -2.345726929   -2.345730621   -2.345726823
   15.975325108   -2.543315423   -2.543319116   -2.543315317
   15.985328443   -2.668360307   -2.668364000   -2.668360201
   15.995331777   -2.727301599   -2.727305292   -2.727301493
   16.005335112   -2.716268062   -2.716271755   -2.716267956
   16.015338446   -2.637032437   -2.637036130   -2.637032331
   16.025341781   -2.497782575   -2.497786269   -2.497782470
   16.035345115   -2.311307780   -2.311311474   -2.311307674
   16.045348449   -2.093177061   -2.093180755   -2.093176955
   16.055351784   -1.858009891   -1.858013585   -1.858009785
   16.065355118   -1.616840622   -1.616844317   -1.616840517
   16.075358453   -1.377040733   -1.377044427   -1.377040627
   16.085361787   -1.143653918   -1.143657612   -1.143653812
   16.095365122   -0.920903230   -0.920906925   -0.920903125
   16.105368456   -0.713076695   -0.713080390   -0.713076590
   16.115371791   -0.523852899   -0.523856594   -0.523852794
   16.125375125   -0.353183637   -0.353187332   -0.353183532
   16.135378459   -0.193429283   -0.193432978   -0.193429177
   16.145381794   -0.030498369   -0.030502065   -0.030498264
   16.155385128    0.148210285    0.148206590    0.148210391
   16.165388463    0.347521129    0.347517433    0.347521234
   16.175391797    0.565565879    0.565562184    0.565565985
   16.185395132    0.797802781    0.797799085    0.797802886
   16.195398466    1.039218859    1.039215162    1.039218964
   16.205401801    1.284302224    1.284298528    1.284302329
   16.215405135    1.525934551    1.525930855    1.525934656
   16.225408469    1.753818548    1.753814851    1.753818653
   16.235411804    1.951779170    1.951775473    1.951779275
   16.245415138    2.092522166    2.092518469    2.092522271
   16.255418473    2.131682553    2.131678856    2.131682658
   16.265421807    2.010509935    2.010506237    2.010510040
   16.275425142    1.680493010    1.680489312    1.680493114
   16.285428476    1.149304336    1.149300638    1.149304440
   16.295431811    0.508080691    0.508076994    0.508080796
   16.305435145   -0.107242415   -0.107246113   -0.107242310
   16.315438479   -0.590474320   -0.590478018   -0.590474215
   16.325441814   -0.902842685   -0.902846383   -0.902842580
   16.335445148   -1.059740870   -1.059744568   -1.059740765
   16.345448483   -1.103458102   -1.103461801   -1.103457998
   16.355451817   -1.083452761   -1.083456460   -1.083452656
   16.365455152   -1.035995402   -1.035999101   -1.035995297
   16.375458486   -0.967621633   -0.967625332   -0.967621529
   16.385461821   -0.863617125   -0.863620824   -0.863617020
   16.395465155   -0.716935632   -0.716939331   -0.716935527
   16.405468489   -0.544685921   -0.544689620   -0.544685816
   16.415471824   -0.381100163   -0.381103863   -0.381100058
   16.425475158   -0.261891436   -0.261895136   -0.261891332
   16.435478493   -0.212861699   -0.212865399   -0.212861594
   16.445481827   -0.251419823   -0.251423523   -0.251419719
   16.455485162   -0.397225408   -0.397229109   -0.397225304
   16.465488496   -0.664973270   -0.664976970   -0.664973165
   16.475491831   -1.032116091   -1.032119792   -1.032115987
   16.485495165   -1.429465497   -1.429469198   -1.429465393
   16.495498499   -1.789796444   -1.789800145   -1.789796340
   16.505501834   -2.101260641   -2.101264342   -2.101260537
   16.515505168   -2.396067069   -2.396070770   -2.396066965
   16.525508503   -2.690883632   -2.690887333   -2.690883527
   16.535511837   -2.951067427   -2.951071128   -2.951067322
   16.545515172   -3.118936218   -3.118939920   -3.118936114
   16.555518506   -3.166500775   -3.166504477   -3.166500671
   16.565521841   -3.111122300   -3.111126003   -3.111122196
   16.575525175   -2.994823344   -2.994827047   -2.994823240
   16.585528510   -2.861834638   -2.861838340   -2.861834533
   16.595531844   -2.746584454   -2.746588157   -2.746584350
   16.605535178   -2.665200029   -2.665203732   -2.665199925
   16.615538513   -2.608875501   -2.608879204   -2.608875397
   16.625541847   -2.550371783   -2.550375486   -2.550371679
   16.635545182   -2.465477637   -2.465481340   -2.465477533
   16.645548516   -2.347956245   -2.347959948   -2.347956141
   16.655551851   -2.206104059   -2.206107762   -2.206103955
   16.665555185   -2.052538900   -2.052542603   -2.052538796
   16.675558520   -1.897615116   -1.897618820   -1.897615012
   16.685561854   -1.747016748   -1.747020452   -1.747016644
   16.695565188   -1.602312631   -1.602316335   -1.602312527
   16.705568523   -1.464279535   -1.464283239   -1.464279431
   16.715571857   -1.336511011   -1.336514716   -1.336510908
   16.725575192   -1.225795748   -1.225799453   -1.225795645
   16.735578526   -1.139026479   -1.139030184   -1.139026375
   16.745581861   -1.079453082   -1.079456788   -1.079452979
   16.755585195   -1.045623447   -1.045627153   -1.045623344
   16.765588530   -1.031761874   -1.031765580   -1.031761771
   16.775591864   -1.025422323   -1.025426029   -1.025422220
   16.785595198   -1.007835594   -1.007839300   -1.007835490
   16.795598533   -0.963935161   -0.963938867   -0.963935058
   16.805601867   -0.892123121   -0.892126828   -0.892123018
   16.815605202   -0.803351668   -0.803355375   -0.803351565
   16.825608536   -0.715061004   -0.715064711   -0.715060901
   16.835611871   -0.647041933   -0.647045640   -0.647041830
   16.845615205   -0.617822829   -0.617826536   -0.617822726
   16.855618540   -0.636477230   -0.636480937   -0.636477127
   16.865621874   -0.690883207   -0.690886915   -0.690883104
   16.875625208   -0.746992341   -0.746996048   -0.746992238
   16.885628543   -0.769348903   -0.769352611   -0.769348801
   16.895631877   -0.742703937   -0.742707645   -0.742703834
   16.905635212   -0.672591342   -0.672595050   -0.672591239
   16.915638546   -0.573282228   -0.573285936   -0.573282125
   16.925641881   -0.458747265   -0.458750973   -0.458747162
   16.935645215   -0.339533016   -0.339536725   -0.339532914
   16.945648550   -0.221976021   -0.221979730   -0.221975919
   16.955651884   -0.107477493   -0.107481202   -0.107477391
   16.965655218    0.006973895    0.006970186    0.006973997
   16.975658553    0.125353178    0.125349469    0.125353281
   16.985661887    0.249056931    0.249053222    0.249057033
   16.995665222    0.377301300    0.377297590    0.377301402
   17.005668556    0.510149892    0.510146182    0.510149994
   17.015671891    0.649651161    0.649647452    0.649651264
   17.025675225    0.797280668    0.797276958    0.797280771
   17.035678560    0.950671519    0.950667809    0.950671621
   17.045681894    1.102307406    1.102303696    1.102307508
   17.055685228    1.239083484    1.239079773    1.239083586
   17.065688563    1.341555769    1.341552058    1.341555871
   17.075691897    1.384409502    1.384405791    1.384409604
   17.085695232    1.341220643    1.341216932    1.341220745
   17.095698566    1.194788130    1.194784419    1.194788232
   17.105701901    0.950499243    0.950495532    0.950499345
   17.115705235    0.646823776    0.646820064    0.646823878
   17.125708570    0.351982459    0.351978747    0.351982561
   17.135711904    0.137420374    0.137416662    0.137420475
   17.145715238    0.041528100    0.041524388    0.041528202
   17.155718573    0.056864047    0.056860335    0.056864149
   17.165721907    0.147750667    0.147746954    0.147750768
   17.175725242    0.273400533    0.273396820    0.273400634
   17.185728576    0.399913275    0.399909563    0.399913377
   17.195731911    0.499809426    0.499805713    0.499809528
   17.205735245    0.542576558    0.542572845    0.542576660
   17.215738580    0.488083186    0.488079473    0.488083288
   17.225741914    0.299917023    0.299913309    0.299917124
   17.235745248   -0.019619686   -0.019623400   -0.019619585
   17.245748583   -0.405095502   -0.405099216   -0.405095400
   17.255751917   -0.757222883   -0.757226597   -0.757222782
   17.265755252   -1.007255772   -1.007259487   -1.007255671
   17.275758586   -1.151348872   -1.151352586   -1.151348771
   17.285761921   -1.236773171   -1.236776885   -1.236773070
   17.295765255   -1.325886242   -1.325889957   -1.325886141
   17.305768590   -1.458027468   -1.458031183   -1.458027367
   17.315771924   -1.622746137   -1.622749853   -1.622746037
   17.325775258   -1.767964717   -1.767968433   -1.767964617
   17.335778593   -1.844229384   -1.844233100   -1.844229283
   17.345781927   -1.839048255   -1.839051971   -1.839048154
   17.355785262   -1.773495542   -1.773499259   -1.773495441
   17.365788596   -1.681471072   -1.681474789   -1.681470972
   17.375791931   -1.593037005   -1.593040722   -1.593036905
   17.385795265   -1.524165287   -1.524169005   -1.524165187
   17.395798600   -1.471392069   -1.471395786   -1.471391969
   17.405801934   -1.415613852   -1.415617570   -1.415613752
   17.415805268   -1.336376637   -1.336380354   -1.336376536
   17.425808603   -1.225004860   -1.225008578   -1.225004760
   17.435811937   -1.085148587   -1.085152305   -1.085148487
   17.445815272   -0.925466841   -0.925470560   -0.925466741
   17.455818606   -0.753938832   -0.753942550   -0.753938731
   17.465821941   -0.576175272   -0.576178990   -0.576175172
   17.475825275   -0.395951618   -0.395955337   -0.395951518
   17.485828610   -0.216442948   -0.216446667   -0.216442848
   17.495831944   -0.041687008   -0.041690727   -0.041686908
   17.505835278    0.121641350    0.121637630    0.121641450
   17.515838613    0.261989867    0.261986147    0.261989967
   17.525841947    0.360606901    0.360603182    0.360607002
   17.535845282    0.391249150    0.391245430    0.391249250
   17.545848616    0.326915950    0.326912231    0.326916050
   17.555851951    0.157966124    0.157962404    0.157966224
   17.565855285   -0.088039497   -0.088043217   -0.088039397
   17.575858620   -0.351793809   -0.351797530   -0.351793709
   17.585861954   -0.578082827   -0.578086548   -0.578082727
   17.595865288   -0.741633422   -0.741637143   -0.741633322
   17.605868623   -0.837916645   -0.837920366   -0.837916545
   17.615871957   -0.865644455   -0.865648176   -0.865644355
   17.625875292   -0.825753414   -0.825757136   -0.825753315
   17.635878626   -0.727455985   -0.727459707   -0.727455886
   17.645881961   -0.587521968   -0.587525690   -0.587521869
   17.655885295   -0.424976270   -0.424979992   -0.424976171
   17.665888630   -0.258180083   -0.258183805   -0.258179983
   17.675891964   -0.105657112   -0.105660834   -0.105657012
   17.685895298    0.012050671    0.012046949    0.012050771
   17.695898633    0.073674875    0.073671153    0.073674975
   17.705901967    0.065760834    0.065757111    0.065760933
   17.715905302   -0.004688874   -0.004692596   -0.004688774
   17.725908636   -0.110609537   -0.110613260   -0.110609437
   17.735911971   -0.226384845   -0.226388568   -0.226384746
   17.745915305   -0.342186163   -0.342189886   -0.342186063
   17.755918640   -0.450720615   -0.450724339   -0.450720516
   17.765921974   -0.535240300   -0.535244023   -0.535240201
   17.775925308   -0.584130090   -0.584133814   -0.584129991
   17.785928643   -0.607721224   -0.607724948   -0.607721125
   17.795931977   -0.629517561   -0.629521285   -0.629517462
   17.805935312   -0.661787119   -0.661790843   -0.661787020
   17.815938646   -0.692279198   -0.692282922   -0.692279099
   17.825941981   -0.698016102   -0.698019827   -0.698016003
   17.835945315   -0.671254766   -0.671258491   -0.671254667
   17.845948650   -0.628048417   -0.628052142   -0.628048318
   17.855951984   -0.594786587   -0.594790313   -0.594786489
   17.865955318   -0.587320239   -0.587323964   -0.587320140
   17.875958653   -0.597749310   -0.597753035   -0.597749211
   17.885961987   -0.603615047   -0.603618773   -0.603614948
   17.895965322   -0.594681590   -0.594685316   -0.594681491
   17.905968656   -0.588236424   -0.588240150   -0.588236325
   17.915971991   -0.619708330   -0.619712056   -0.619708231
   17.925975325   -0.717995506   -0.717999233   -0.717995408
   17.935978660   -0.877036019   -0.877039745   -0.877035920
   17.945981994   -1.046339191   -1.046342918   -1.046339093
   17.955985328   -1.162388254   -1.162391981   -1.162388155
   17.965988663   -1.192647202   -1.192650929   -1.192647104
   17.975991997   -1.145192587   -1.145196314   -1.145192488
   17.985995332   -1.049651785   -1.049655513   -1.049651687
   17.995998666   -0.939676773   -0.939680500   -0.939676674
   18.006002001   -0.845694296   -0.845698023   -0.845694197
   18.016005335   -0.790156351   -0.790160079   -0.790156253
   18.026008670   -0.778094403   -0.778098131   -0.778094305
   18.036012004   -0.788448354   -0.788452083   -0.788448256
   18.046015338   -0.783236700   -0.783240429   -0.783236602
   18.056018673   -0.733462150   -0.733465878   -0.733462052
   18.066022007   -0.633984241   -0.633987970   -0.633984143
   18.076025342   -0.497138525   -0.497142254   -0.497138427
   18.086028676   -0.341334565   -0.341338294   -0.341334467
   18.096032011   -0.186099672   -0.186103402   -0.186099574
   18.106035345   -0.052748087   -0.052751817   -0.052747989
   18.116038680    0.034064075    0.034060345    0.034064173
   18.126042014    0.049327347    0.049323617    0.049327445
   18.136045348   -0.020343843   -0.020347574   -0.020343746
   18.146048683   -0.160906965   -0.160910696   -0.160906867
   18.156052017   -0.331042621   -0.331046352   -0.331042524
   18.166055352   -0.487548130   -0.487551861   -0.487548033
   18.176058686   -0.609494303   -0.609498034   -0.609494206
   18.186062021   -0.692582948   -0.692586679   -0.692582851
   18.196065355   -0.728477925   -0.728481657   -0.728477828
   18.206068690   -0.703639544   -0.703643276   -0.703639446
   18.216072024   -0.615665193   -0.615668925   -0.615665095
   18.226075358   -0.479885619   -0.479889351   -0.479885521
   18.236078693   -0.322761464   -0.322765196   -0.322761367
   18.246082027   -0.175594767   -0.175598500   -0.175594670
   18.256085362   -0.072926792   -0.072930524   -0.072926694
   18.266088696   -0.050899126   -0.050902859   -0.050899029
   18.276092031   -0.141627758   -0.141631491   -0.141627661
   18.286095365   -0.366478599   -0.366482332   -0.366478502
   18.296098700   -0.729319582   -0.729323315   -0.729319485
   18.306102034   -1.199228455   -1.199232188   -1.199228358
   18.316105368   -1.693864853   -1.693868587   -1.693864756
   18.326108703   -2.105174731   -2.105178464   -2.105174634
   18.336112037   -2.360482164   -2.360485898   -2.360482067
   18.346115372   -2.454004426   -2.454008161   -2.454004330
   18.356118706   -2.426156839   -2.426160574   -2.426156743
   18.366122041   -2.328964177   -2.328967911   -2.328964080
   18.376125375   -2.206447200   -2.206450935   -2.206447103
   18.386128710   -2.087955876   -2.087959611   -2.087955779
   18.396132044   -1.986138105   -1.986141840   -1.986138008
   18.406135378   -1.900484641   -1.900488377   -1.900484545
   18.416138713   -1.828774329   -1.828778064   -1.828774232
   18.426142047   -1.776932104   -1.776935840   -1.776932008
   18.436145382   -1.758627148   -1.758630884   -1.758627052
   18.446148716   -1.788577642   -1.788581378   -1.788577545
   18.456152051   -1.871981421   -1.871985157   -1.871981324
   18.466155385   -1.993876132   -1.993879868   -1.993876035
   18.476158720   -2.125089115   -2.125092852   -2.125089019
   18.486162054   -2.244475049   -2.244478786   -2.244474953
   18.496165388   -2.348373159   -2.348376896   -2.348373063
   18.506168723   -2.438547642   -2.438551379   -2.438547545
   18.516172057   -2.509104533   -2.509108270   -2.509104437
   18.526175392   -2.545879081   -2.545882819   -2.545878985
   18.536178726   -2.537169143   -2.537172881   -2.537169047
   18.546182061   -2.483438920   -2.483442658   -2.483438824
   18.556185395   -2.395432224   -2.395435963   -2.395432128
   18.566188730   -2.286315252   -2.286318991   -2.286315156
   18.576192064   -2.166639684   -2.166643423   -2.166639588
   18.586195398   -2.043379526   -2.043383265   -2.043379430
   18.596198733   -1.920856369   -1.920860108   -1.920856274
   18.606202067   -1.802030842   -1.802034581   -1.802030746
   18.616205402   -1.689707272   -1.689711012   -1.689707177
   18.626208736   -1.587661925   -1.587665665   -1.587661829
   18.636212071   -1.501677310   -1.501681049   -1.501677214
   18.646215405   -1.439945771   -1.439949511   -1.439945676
   18.656218740   -1.411215890   -1.411219630   -1.411215794
   18.666222074   -1.418596924   -1.418600665   -1.418596829
   18.676225408   -1.451182023   -1.451185763   -1.451181927
   18.686228743   -1.484186220   -1.484189961   -1.484186125
   18.696232077   -1.493442427   -1.493446168   -1.493442332
   18.706235412   -1.469212440   -1.469216181   -1.469212345
   18.716238746   -1.415400761   -1.415404502   -1.415400666
   18.726242081   -1.341096814   -1.341100556   -1.341096719
   18.736245415   -1.254737586   -1.254741328   -1.254737491
   18.746248750   -1.162564775   -1.162568517   -1.162564680
   18.756252084   -1.069252298   -1.069256041   -1.069252203
   18.766255418   -0.979171605   -0.979175348   -0.979171510
   18.776258753   -0.897764219   -0.897767962   -0.897764124
   18.786262087   -0.832752521   -0.832756264   -0.832752426
   18.796265422   -0.794388846   -0.794392589   -0.794388751
   18.806268756   -0.792807583   -0.792811326   -0.792807488
   18.816272091   -0.830503505   -0.830507249   -0.830503411
   18.826275425   -0.893319344   -0.893323087   -0.893319249
   18.836278760   -0.952234497   -0.952238241   -0.952234402
   18.846282094   -0.980946837   -0.980950581   -0.980946742
   18.856285428   -0.971202109   -0.971205854   -0.971202015
   18.866288763   -0.931298726   -0.931302471   -0.931298632
   18.876292097   -0.876329202   -0.876332946   -0.876329107
   18.886295432   -0.820805449   -0.820809194   -0.820805355
   18.896298766   -0.774105276   -0.774109021   -0.774105182
   18.906302101   -0.736977973   -0.736981719   -0.736977879
   18.916305435   -0.702456596   -0.702460342   -0.702456502
   18.926308770   -0.664227225   -0.664230970   -0.664227130
   18.936312104   -0.625449210   -0.625452956   -0.625449116
   18.946315438   -0.599601148   -0.599604894   -0.599601054
   18.956318773   -0.604185894   -0.604189640   -0.604185800
   18.966322107   -0.650728588   -0.650732334   -0.650728493
   18.976325442   -0.735128395   -0.735132142   -0.735128301
   18.986328776   -0.837051434   -0.837055181   -0.837051340
   18.996332111   -0.932379275   -0.932383022   -0.932379181
   19.006335445   -1.009845295   -1.009849042   -1.009845201
   19.016338780   -1.078299719   -1.078303466   -1.078299625
   19.026342114   -1.157405057   -1.157408804   -1.157404963
   19.036345448   -1.257943319   -1.257947066   -1.257943225
   19.046348783   -1.367885129   -1.367888877   -1.367885035
   19.056352117   -1.458664499   -1.458668247   -1.458664405
   19.066355452   -1.506249707   -1.506253456   -1.506249614
   19.076358786   -1.504806254   -1.504810002   -1.504806160
   19.086362121   -1.463659746   -1.463663494   -1.463659652
   19.096365455   -1.397694089   -1.397697838   -1.397693996
   19.106368790   -1.321130880   -1.321134629   -1.321130786
   19.116372124   -1.245785834   -1.245789583   -1.245785740
   19.126375458   -1.180893808   -1.180897558   -1.180893715
   19.136378793   -1.132055477   -1.132059226   -1.132055383
   19.146382127   -1.099693387   -1.099697137   -1.099693294
   19.156385462   -1.080412043   -1.080415793   -1.080411950
   19.166388796   -1.071236424   -1.071240174   -1.071236330
   19.176392131   -1.070040284   -1.070044034   -1.070040191
   19.186395465   -1.071330877   -1.071334628   -1.071330784
   19.196398800   -1.066685865   -1.066689616   -1.066685772
   19.206402134   -1.051626785   -1.051630536   -1.051626692
   19.216405468   -1.028420237   -1.028423988   -1.028420144
   19.226408803   -1.000990312   -1.000994063   -1.000990219
   19.236412137   -0.969955078   -0.969958830   -0.969954985
   19.246415472   -0.934510357   -0.934514109   -0.934510264
   19.256418806   -0.897823736   -0.897827488   -0.897823643
   19.266422141   -0.868458475   -0.868462227   -0.868458382
   19.276425475   -0.856087290   -0.856091042   -0.856087197
   19.286428810   -0.863949931   -0.863953684   -0.863949839
   19.296432144   -0.883262380   -0.883266133   -0.883262287
   19.306435478   -0.897729963   -0.897733716   -0.897729871
   19.316438813   -0.896519423   -0.896523177   -0.896519331
   19.326442147   -0.881024267   -0.881028021   -0.881024174
   19.336445482   -0.859725889   -0.859729643   -0.859725797
   19.346448816   -0.839423413   -0.839427167   -0.839423321
   19.356452151   -0.821668445   -0.821672199   -0.821668353
   19.366455485   -0.807381340   -0.807385095   -0.807381248
   19.376458820   -0.803611341   -0.803615096   -0.803611249
   19.386462154   -0.823478280   -0.823482034   -0.823478187
   19.396465488   -0.877682136   -0.877685891   -0.877682044
   19.406468823   -0.963222971   -0.963226726   -0.963222878
   19.416472157   -1.060020071   -1.060023826   -1.060019979
   19.426475492   -1.141446189   -1.141449945   -1.141446097
   19.436478826   -1.188888493   -1.188892248   -1.188888400
   19.446482161   -1.198211822   -1.198215578   -1.198211730
   19.456485495   -1.176835693   -1.176839449   -1.176835601
   19.466488830   -1.136616557   -1.136620314   -1.136616465
   19.476492164   -1.088533756   -1.088537512   -1.088533664
   19.486495498   -1.041492595   -1.041496352   -1.041492503
   19.496498833   -1.003573991   -1.003577748   -1.003573899
   19.506502167   -0.982924454   -0.982928211   -0.982924362
   19.516505502   -0.985898818   -0.985902575   -0.985898726
   19.526508836   -1.011729139   -1.011732897   -1.011729047
   19.536512171   -1.048764195   -1.048767952   -1.048764103
   19.546515505   -1.080046992   -1.080050750   -1.080046900
   19.556518840   -1.094693855   -1.094697613   -1.094693763
   19.566522174   -1.092665506   -1.092669265   -1.092665415
   19.576525509   -1.080103664   -1.080107423   -1.080103573
   19.586528843   -1.062060047   -1.062063805   -1.062059955
   19.596532177   -1.038688160   -1.038691919   -1.038688069
   19.606535512   -1.007055535   -1.007059294   -1.007055444
   19.616538846   -0.965468978   -0.965472737   -0.965468887
   19.626542181   -0.915104492   -0.915108252   -0.915104401
   19.636545515   -0.858625825   -0.858629585   -0.858625734
   19.646548850   -0.798604564   -0.798608324   -0.798604473
   19.656552184   -0.736923108   -0.736926868   -0.736923017
   19.666555519   -0.674777654   -0.674781414   -0.674777563
   19.676558853   -0.612834795   -0.612838556   -0.612834704
   19.686562187   -0.551561311   -0.551565072   -0.551561220
   19.696565522   -0.491955929   -0.491959690   -0.491955838
   19.706568856   -0.436574038   -0.436577800   -0.436573948
   19.716572191   -0.390553026   -0.390556787   -0.390552935
   19.726575525   -0.362560745   -0.362564507   -0.362560654
   19.736578860   -0.365097428   -0.365101190   -0.365097338
   19.746582194   -0.412031673   -0.412035435   -0.412031582
   19.756585529   -0.510554292   -0.510558055   -0.510554202
   19.766588863   -0.649602614   -0.649606376   -0.649602523
   19.776592197   -0.797002166   -0.797005929   -0.797002076
   19.786595532   -0.915440771   -0.915444533   -0.915440680
   19.796598866   -0.984245951   -0.984249714   -0.984245860
   19.806602201   -1.004965642   -1.004969406   -1.004965552
   19.816605535   -0.991467596   -0.991471360   -0.991467506
   19.826608870   -0.959664761   -0.959668524   -0.959664670
   19.836612204   -0.923491013   -0.923494777   -0.923490922
   19.846615539   -0.894870286   -0.894874050   -0.894870196
   19.856618873   -0.883828476   -0.883832240   -0.883828386
   19.866622207   -0.895903957   -0.895907721   -0.895903867
   19.876625542   -0.927077284   -0.927081049   -0.927077194
   19.886628876   -0.962580911   -0.962584676   -0.962580821
   19.896632211   -0.985492914   -0.985496680   -0.985492824
   19.906635545   -0.987367218   -0.987370984   -0.987367128
   19.916638880   -0.969615420   -0.969619185   -0.969615330
   19.926642214   -0.938113574   -0.938117340   -0.938113484
   19.936645549   -0.898657531   -0.898661297   -0.898657441
   19.946648883   -0.855390854   -0.855394620   -0.855390764
   19.956652217   -0.810899046   -0.810902812   -0.810898956
   19.966655552   -0.766749501   -0.766753268   -0.766749412
   19.976658886   -0.723993173   -0.723996940   -0.723993084
   19.986662221   -0.683508029   -0.683511796   -0.683507940
   19.996665555   -0.646109933   -0.646113700   -0.646109844
   20.006668890   -0.612285114   -0.612288882   -0.612285025
   20.016672224   -0.581539989   -0.581543756   -0.581539899
   20.026675559   -0.552023312   -0.552027080   -0.552023222
   20.036678893   -0.521338112   -0.521341880   -0.521338023
   20.046682227   -0.487969475   -0.487973243   -0.487969385
   20.056685562   -0.451754597   -0.451758366   -0.451754508
   20.066688896   -0.413327015   -0.413330784   -0.413326926
   20.076692231   -0.373533162   -0.373536931   -0.373533073
   20.086695565   -0.333269747   -0.333273516   -0.333269657
   20.096698900   -0.293650462   -0.293654231   -0.293650373
   20.106702234   -0.256364379   -0.256368148   -0.256364290
   20.116705569   -0.224149909   -0.224153679   -0.224149820
   20.126708903   -0.201215246   -0.201219016   -0.201215157
   20.136712237   -0.193067532   -0.193071302   -0.193067443
   20.146715572   -0.204730603   -0.204734373   -0.204730514
   20.156718906   -0.236891240   -0.236895010   -0.236891151
   20.166722241   -0.282678897   -0.282682668   -0.282678808
   20.176725575   -0.330309045   -0.330312816   -0.330308957
   20.186728910   -0.370920470   -0.370924241   -0.370920381
