#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.100000000000000E+01  0.703832663129869E+00  0.209500508913975E-03  0.142079213396207E+01  0.422908300109829E-03
     0.105000000000000E+01  0.703793234354148E+00  0.220141014709189E-03  0.142087171820959E+01  0.444437551471051E-03
     0.110000000000000E+01  0.703751850443281E+00  0.230806068764942E-03  0.142095525831868E+01  0.466023779343285E-03
     0.115000000000000E+01  0.703708506792507E+00  0.241496920188429E-03  0.142104276497553E+01  0.487669891560410E-03
     0.120000000000000E+01  0.703663198567606E+00  0.252214829661335E-03  0.142113424940047E+01  0.509378824085242E-03
     0.125000000000000E+01  0.703615920702736E+00  0.262961070057644E-03  0.142122972335326E+01  0.531153542514275E-03
     0.130000000000000E+01  0.703566667898161E+00  0.273736927074537E-03  0.142132919913857E+01  0.552997043614668E-03
     0.135000000000000E+01  0.703515434617859E+00  0.284543699877106E-03  0.142143268961185E+01  0.574912356895366E-03
     0.140000000000000E+01  0.703462215087016E+00  0.295382701757719E-03  0.142154020818534E+01  0.596902546214333E-03
     0.145000000000000E+01  0.703407003289398E+00  0.306255260810805E-03  0.142165176883452E+01  0.618970711423852E-03
     0.150000000000000E+01  0.703349792964599E+00  0.317162720623962E-03  0.142176738610481E+01  0.641119990056096E-03
     0.155000000000000E+01  0.703290577605159E+00  0.328106440986219E-03  0.142188707511854E+01  0.663353559051045E-03
     0.160000000000000E+01  0.703229350453554E+00  0.339087798614420E-03  0.142201085158226E+01  0.685674636529114E-03
     0.165000000000000E+01  0.703166104499057E+00  0.350108187898651E-03  0.142213873179444E+01  0.708086483610793E-03
     0.170000000000000E+01  0.703100832474456E+00  0.361169021667732E-03  0.142227073265339E+01  0.730592406285819E-03
     0.175000000000000E+01  0.703033526852630E+00  0.372271731975789E-03  0.142240687166564E+01  0.753195757334387E-03
     0.180000000000000E+01  0.702964179842991E+00  0.383417770911022E-03  0.142254716695455E+01  0.775899938303152E-03
     0.185000000000000E+01  0.702892783387763E+00  0.394608611427773E-03  0.142269163726941E+01  0.798708401538782E-03
     0.190000000000000E+01  0.702819329158121E+00  0.405845748203100E-03  0.142284030199481E+01  0.821624652281995E-03
     0.195000000000000E+01  0.702743808550164E+00  0.417130698519077E-03  0.142299318116046E+01  0.844652250825169E-03
     0.200000000000000E+01  0.702666212680727E+00  0.428465003172133E-03  0.142315029545140E+01  0.867794814736695E-03
     0.205000000000000E+01  0.702586532383032E+00  0.439850227410777E-03  0.142331166621855E+01  0.891056021155467E-03
     0.210000000000000E+01  0.702504758202162E+00  0.451287961903125E-03  0.142347731548978E+01  0.914439609158989E-03
     0.215000000000000E+01  0.702420880390352E+00  0.462779823735739E-03  0.142364726598137E+01  0.937949382208845E-03
     0.220000000000000E+01  0.702334888902109E+00  0.474327457445325E-03  0.142382154110988E+01  0.961589210677335E-03
     0.225000000000000E+01  0.702246773389126E+00  0.485932536084930E-03  0.142400016500457E+01  0.985363034459395E-03
     0.230000000000000E+01  0.702156523195021E+00  0.497596762326379E-03  0.142418316252023E+01  0.100927486567405E-02
     0.235000000000000E+01  0.702064127349852E+00  0.509321869600746E-03  0.142437055925054E+01  0.103332879145986E-02
     0.240000000000000E+01  0.701969574564436E+00  0.521109623278771E-03  0.142456238154191E+01  0.105752897686917E-02
     0.245000000000000E+01  0.701872853224445E+00  0.532961821893236E-03  0.142475865650792E+01  0.108187966786599E-02
     0.250000000000000E+01  0.701773951384282E+00  0.544880298405387E-03  0.142495941204423E+01  0.110638519443288E-02
     0.255000000000000E+01  0.701672856760718E+00  0.556866921517642E-03  0.142516467684413E+01  0.113104997379215E-02
     0.260000000000000E+01  0.701569556726294E+00  0.568923597034935E-03  0.142537448041459E+01  0.115587851374749E-02
     0.265000000000000E+01  0.701464038302471E+00  0.581052269277128E-03  0.142558885309308E+01  0.118087541615174E-02
     0.270000000000000E+01  0.701356288152513E+00  0.593254922545144E-03  0.142580782606484E+01  0.120604538050769E-02
     0.275000000000000E+01  0.701246292574118E+00  0.605533582643513E-03  0.142603143138096E+01  0.123139320770826E-02
     0.280000000000000E+01  0.701134037491747E+00  0.617890318462293E-03  0.142625970197706E+01  0.125692380392374E-02
     0.285000000000000E+01  0.701019508448682E+00  0.630327243621379E-03  0.142649267169273E+01  0.128264218464328E-02
     0.290000000000000E+01  0.700902690598770E+00  0.642846518180478E-03  0.142673037529171E+01  0.130855347887890E-02
     0.295000000000000E+01  0.700783568697859E+00  0.655450350418143E-03  0.142697284848278E+01  0.133466293354043E-02
     0.300000000000000E+01  0.700662127094903E+00  0.668140998683540E-03  0.142722012794156E+01  0.136097591799044E-02
     0.305000000000000E+01  0.700538349722729E+00  0.680920773324729E-03  0.142747225133304E+01  0.138749792878862E-02
     0.310000000000000E+01  0.700412220088453E+00  0.693792038697567E-03  0.142772925733507E+01  0.141423459463567E-02
     0.315000000000000E+01  0.700283721263521E+00  0.706757215259534E-03  0.142799118566270E+01  0.144119168152753E-02
     0.320000000000000E+01  0.700152835873370E+00  0.719818781753033E-03  0.142825807709345E+01  0.146837509813111E-02
     0.325000000000000E+01  0.700019546086689E+00  0.732979277483033E-03  0.142852997349367E+01  0.149579090139374E-02
     0.330000000000000E+01  0.699883833604258E+00  0.746241304694195E-03  0.142880691784578E+01  0.152344530239889E-02
     0.335000000000000E+01  0.699745679647354E+00  0.759607531052923E-03  0.142908895427674E+01  0.155134467248191E-02
     0.340000000000000E+01  0.699605064945706E+00  0.773080692240177E-03  0.142937612808749E+01  0.157949554962015E-02
     0.345000000000000E+01  0.699461969724960E+00  0.786663594661198E-03  0.142966848578368E+01  0.160790464511267E-02
     0.350000000000000E+01  0.699316373693669E+00  0.800359118278718E-03  0.142996607510757E+01  0.163657885056601E-02
     0.355000000000000E+01  0.699168256029740E+00  0.814170219576641E-03  0.143026894507123E+01  0.166552524520329E-02
     0.360000000000000E+01  0.699017595366360E+00  0.828099934661623E-03  0.143057714599103E+01  0.169475110351507E-02
     0.365000000000000E+01  0.698864369777337E+00  0.842151382510500E-03  0.143089072952364E+01  0.172426390327170E-02
     0.370000000000000E+01  0.698708556761855E+00  0.856327768371999E-03  0.143120974870334E+01  0.175407133391828E-02
     0.375000000000000E+01  0.698550133228605E+00  0.870632387331744E-03  0.143153425798104E+01  0.178418130537431E-02
     0.379999999999999E+01  0.698389075479259E+00  0.885068628050186E-03  0.143186431326478E+01  0.181460195726232E-02
     0.384999999999999E+01  0.698225359191269E+00  0.899639976683735E-03  0.143219997196196E+01  0.184534166859062E-02
     0.390000000000000E+01  0.698058959399935E+00  0.914350021000048E-03  0.143254129302337E+01  0.187640906791787E-02
     0.394999999999999E+01  0.697889850479738E+00  0.929202454699263E-03  0.143288833698903E+01  0.190781304402823E-02
     0.399999999999999E+01  0.697718006124864E+00  0.944201081953671E-03  0.143324116603605E+01  0.193956275714862E-02
     0.404999999999999E+01  0.697543399328914E+00  0.959349822179343E-03  0.143359984402843E+01  0.197166765074139E-02
     0.409999999999999E+01  0.697366002363732E+00  0.974652715054045E-03  0.143396443656914E+01  0.200413746390821E-02
     0.414999999999999E+01  0.697185786757321E+00  0.990113925796961E-03  0.143433501105437E+01  0.203698224444355E-02
     0.419999999999999E+01  0.697002723270797E+00  0.100573775072671E-02  0.143471163673023E+01  0.207021236257910E-02
     0.424999999999999E+01  0.696816781874321E+00  0.102152862311548E-02  0.143509438475190E+01  0.210383852546304E-02
     0.429999999999999E+01  0.696627931721973E+00  0.103749111935841E-02  0.143548332824545E+01  0.213787179242203E-02
     0.434999999999999E+01  0.696436141125490E+00  0.105362996547859E-02  0.143587854237246E+01  0.217232359105662E-02
     0.439999999999999E+01  0.696241377526830E+00  0.106995004398998E-02  0.143628010439755E+01  0.220720573422521E-02
     0.444999999999999E+01  0.696043607469477E+00  0.108645640114185E-02  0.143668809375899E+01  0.224253043797573E-02
     0.449999999999999E+01  0.695842796568427E+00  0.110315425457037E-02  0.143710259214262E+01  0.227831034048844E-02
     0.454999999999999E+01  0.695638909478787E+00  0.112004900138498E-02  0.143752368355918E+01  0.231455852209891E-02
     0.459999999999999E+01  0.695431909862898E+00  0.113714622671926E-02  0.143795145442531E+01  0.235128852647497E-02
     0.464999999999999E+01  0.695221760355906E+00  0.115445171277848E-02  0.143838599364834E+01  0.238851438302768E-02
     0.469999999999999E+01  0.695008422529683E+00  0.117197144841853E-02  0.143882739271527E+01  0.242625063064291E-02
     0.474999999999999E+01  0.694791856855015E+00  0.118971163929378E-02  0.143927574578591E+01  0.246451234282680E-02
     0.479999999999999E+01  0.694572022661948E+00  0.120767871861445E-02  0.143973114979073E+01  0.250331515436641E-02
     0.484999999999999E+01  0.694348878098171E+00  0.122587935855765E-02  0.144019370453345E+01  0.254267528961515E-02
     0.489999999999999E+01  0.694122380085349E+00  0.124432048237959E-02  0.144066351279875E+01  0.258260959252169E-02
     0.494999999999999E+01  0.693892484273241E+00  0.126300927728096E-02  0.144114068046553E+01  0.262313555853158E-02
     0.499999999999999E+01  0.693659144991505E+00  0.128195320808145E-02  0.144162531662582E+01  0.266427136850122E-02
