#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.130000000000000E+01  0.446252676504040E+00  0.785112977289172E-03  0.224087598206543E+01  0.394247677750178E-02
     0.135000000000000E+01  0.446105733928552E+00  0.816121579593341E-03  0.224161353939876E+01  0.410088695005417E-02
     0.140000000000000E+01  0.445953091964692E+00  0.847223913086051E-03  0.224238021615325E+01  0.426008514255690E-02
     0.145000000000000E+01  0.445794733109442E+00  0.878423791769919E-03  0.224317615935032E+01  0.442010450361388E-02
     0.150000000000000E+01  0.445630639158506E+00  0.909725068787536E-03  0.224400152210630E+01  0.458097863942291E-02
     0.155000000000000E+01  0.445460791199037E+00  0.941131638149508E-03  0.224485646371733E+01  0.474274163484081E-02
     0.160000000000000E+01  0.445285169602031E+00  0.972647436500415E-03  0.224574114974836E+01  0.490542807499842E-02
     0.165000000000000E+01  0.445103754014407E+00  0.100427644492463E-02  0.224665575212595E+01  0.506907306749311E-02
     0.170000000000000E+01  0.444916523350745E+00  0.103602269079392E-02  0.224760044923528E+01  0.523371226518972E-02
     0.175000000000000E+01  0.444723455784694E+00  0.106789024965893E-02  0.224857542602128E+01  0.539938188965983E-02
     0.180000000000000E+01  0.444524528740022E+00  0.109988324718657E-02  0.224958087409406E+01  0.556611875529247E-02
     0.185000000000000E+01  0.444319718881328E+00  0.113200586114556E-02  0.225061699183876E+01  0.573396029410914E-02
     0.190000000000000E+01  0.444109002104356E+00  0.116426232344244E-02  0.225168398453011E+01  0.590294458131957E-02
     0.195000000000000E+01  0.443892353525975E+00  0.119665692221033E-02  0.225278206445142E+01  0.607311036165283E-02
     0.200000000000000E+01  0.443669747473739E+00  0.122919400395300E-02  0.225391145101870E+01  0.624449707650435E-02
     0.205000000000000E+01  0.443441157475079E+00  0.126187797574676E-02  0.225507237090953E+01  0.641714489193686E-02
     0.210000000000000E+01  0.443206556246070E+00  0.129471330750287E-02  0.225626505819726E+01  0.659109472757859E-02
     0.215000000000000E+01  0.442965915679797E+00  0.132770453429323E-02  0.225748975449038E+01  0.676638828646133E-02
     0.220000000000000E+01  0.442719206834282E+00  0.136085625874235E-02  0.225874670907751E+01  0.694306808584525E-02
     0.225000000000000E+01  0.442466399919980E+00  0.139417315348846E-02  0.226003617907794E+01  0.712117748907702E-02
     0.230000000000000E+01  0.442207464286813E+00  0.142765996371718E-02  0.226135842959811E+01  0.730076073853343E-02
     0.235000000000000E+01  0.441942368410745E+00  0.146132150977080E-02  0.226271373389410E+01  0.748186298970122E-02
     0.240000000000000E+01  0.441671079879869E+00  0.149516268983682E-02  0.226410237354046E+01  0.766453034645021E-02
     0.245000000000000E+01  0.441393565380016E+00  0.152918848271928E-02  0.226552463860538E+01  0.784880989755578E-02
     0.250000000000000E+01  0.441109790679827E+00  0.156340395069669E-02  0.226698082783276E+01  0.803474975453423E-02
     0.255000000000000E+01  0.440819720615322E+00  0.159781424247051E-02  0.226847124883112E+01  0.822239909085236E-02
     0.260000000000000E+01  0.440523319073924E+00  0.163242459620833E-02  0.226999621826970E+01  0.841180818258004E-02
     0.265000000000000E+01  0.440220548977900E+00  0.166724034268617E-02  0.227155606208219E+01  0.860302845055716E-02
     0.270000000000000E+01  0.439911372267260E+00  0.170226690853425E-02  0.227315111567800E+01  0.879611250414667E-02
     0.275000000000000E+01  0.439595749882031E+00  0.173750981959127E-02  0.227478172416172E+01  0.899111418665539E-02
     0.280000000000000E+01  0.439273641743917E+00  0.177297470437202E-02  0.227644824256095E+01  0.918808862250294E-02
     0.285000000000000E+01  0.438945006737340E+00  0.180866729765368E-02  0.227815103606265E+01  0.938709226622548E-02
     0.290000000000000E+01  0.438609802689791E+00  0.184459344418624E-02  0.227989048025866E+01  0.958818295340760E-02
     0.295000000000000E+01  0.438267986351527E+00  0.188075910253292E-02  0.228166696140048E+01  0.979141995363685E-02
     0.300000000000000E+01  0.437919513374546E+00  0.191717034904669E-02  0.228348087666383E+01  0.999686402558354E-02
     0.305000000000000E+01  0.437564338290824E+00  0.195383338198921E-02  0.228533263442336E+01  0.102045774743141E-01
     0.310000000000000E+01  0.437202414489816E+00  0.199075452579897E-02  0.228722265453776E+01  0.104146242109490E-01
     0.315000000000000E+01  0.436833694195154E+00  0.202794023551584E-02  0.228915136864603E+01  0.106270698147875E-01
     0.320000000000000E+01  0.436458128440532E+00  0.206539710136930E-02  0.229111922047497E+01  0.108419815980246E-01
     0.325000000000000E+01  0.436075667044755E+00  0.210313185353830E-02  0.229312666615871E+01  0.110594286731929E-01
     0.330000000000000E+01  0.435686258585912E+00  0.214115136709106E-02  0.229517417457053E+01  0.112794820234725E-01
     0.335000000000000E+01  0.435289850374629E+00  0.217946266711360E-02  0.229726222766766E+01  0.115022145760183E-01
     0.340000000000000E+01  0.434886388426392E+00  0.221807293403600E-02  0.229939132084947E+01  0.117277012784610E-01
     0.345000000000000E+01  0.434475817432887E+00  0.225698950916633E-02  0.230156196332977E+01  0.119560191787520E-01
     0.350000000000000E+01  0.434058080732316E+00  0.229621990044239E-02  0.230377467852378E+01  0.121872475085285E-01
     0.355000000000000E+01  0.433633120278665E+00  0.233577178841212E-02  0.230603000445031E+01  0.124214677701867E-01
     0.360000000000000E+01  0.433200876609869E+00  0.237565303245411E-02  0.230832849415002E+01  0.126587638278634E-01
     0.365000000000000E+01  0.432761288814828E+00  0.241587167725032E-02  0.231067071612031E+01  0.128992220025376E-01
     0.370000000000000E+01  0.432314294499247E+00  0.245643595952381E-02  0.231305725476769E+01  0.131429311714759E-01
     0.375000000000000E+01  0.431859829750221E+00  0.249735431505497E-02  0.231548871087838E+01  0.133899828722615E-01
     0.379999999999999E+01  0.431397829099546E+00  0.253863538599058E-02  0.231796570210799E+01  0.136404714116583E-01
     0.384999999999999E+01  0.430928225485680E+00  0.258028802846088E-02  0.232048886349115E+01  0.138944939795826E-01
     0.390000000000000E+01  0.430450950214303E+00  0.262232132052074E-02  0.232305884797204E+01  0.141521507684640E-01
     0.394999999999999E+01  0.429965932917430E+00  0.266474457043186E-02  0.232567632695679E+01  0.144135450983047E-01
     0.399999999999999E+01  0.429473101510984E+00  0.270756732530417E-02  0.232834199088884E+01  0.146787835477586E-01
     0.404999999999999E+01  0.428972382150808E+00  0.275079938011552E-02  0.233105654984822E+01  0.149479760915760E-01
     0.409999999999999E+01  0.428463699186999E+00  0.279445078712992E-02  0.233382073417606E+01  0.152212362447818E-01
     0.414999999999999E+01  0.427946975116522E+00  0.283853186573623E-02  0.233663529512559E+01  0.154986812139799E-01
     0.419999999999999E+01  0.427422130534030E+00  0.288305321272972E-02  0.233950100554058E+01  0.157804320561993E-01
     0.424999999999999E+01  0.426889084080776E+00  0.292802571306152E-02  0.234241866056319E+01  0.160666138457322E-01
     0.429999999999999E+01  0.426347752391576E+00  0.297346055108132E-02  0.234538907837202E+01  0.163573558494359E-01
     0.434999999999999E+01  0.425798050039698E+00  0.301936922230139E-02  0.234841310095247E+01  0.166527917110099E-01
     0.439999999999999E+01  0.425239889479595E+00  0.306576354571103E-02  0.235149159490066E+01  0.169530596447920E-01
     0.444999999999999E+01  0.424673180987388E+00  0.311265567667296E-02  0.235462545226282E+01  0.172583026396531E-01
     0.449999999999999E+01  0.424097832598983E+00  0.316005812043498E-02  0.235781559141194E+01  0.175686686736144E-01
     0.454999999999999E+01  0.423513750045713E+00  0.320798374629237E-02  0.236106295796361E+01  0.178843109398519E-01
     0.459999999999999E+01  0.422920836687384E+00  0.325644580243949E-02  0.236436852573317E+01  0.182053880848040E-01
     0.464999999999999E+01  0.422318993442613E+00  0.330545793155056E-02  0.236773329773628E+01  0.185320644591426E-01
     0.469999999999999E+01  0.421708118716302E+00  0.335503418713355E-02  0.237115830723533E+01  0.188645103824337E-01
     0.474999999999999E+01  0.421088108324129E+00  0.340518905070322E-02  0.237464461883412E+01  0.192029024223620E-01
     0.479999999999999E+01  0.420458855413891E+00  0.345593744982306E-02  0.237819332962344E+01  0.195474236894703E-01
     0.484999999999999E+01  0.419820250383564E+00  0.350729477706917E-02  0.238180557038043E+01  0.198982641484237E-01
     0.489999999999999E+01  0.419172180795880E+00  0.355927690997307E-02  0.238548250682454E+01  0.202556209468964E-01
     0.494999999999999E+01  0.418514531289262E+00  0.361190023200430E-02  0.238922534093360E+01  0.206196987632531E-01
     0.499999999999999E+01  0.417847183484947E+00  0.366518165465821E-02  0.239303531232291E+01  0.209907101742884E-01
