#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.215000000000000E+01  0.598525282723680E+00  0.745838986867349E-03  0.167077060240012E+01  0.208199367570769E-02
     0.220000000000000E+01  0.598386687169093E+00  0.764312131856207E-03  0.167115744714999E+01  0.213454934490821E-02
     0.225000000000000E+01  0.598244693907262E+00  0.782866712953687E-03  0.167155396067378E+01  0.218740586927839E-02
     0.230000000000000E+01  0.598099287823026E+00  0.801505013667311E-03  0.167196019879938E+01  0.224057194060131E-02
     0.235000000000000E+01  0.597950453380659E+00  0.820229349825402E-03  0.167237621895574E+01  0.229405639042852E-02
     0.240000000000000E+01  0.597798174617875E+00  0.839042070675564E-03  0.167280208019877E+01  0.234786819497658E-02
     0.245000000000000E+01  0.597642435139647E+00  0.857945560013202E-03  0.167323784323809E+01  0.240201648016636E-02
     0.250000000000000E+01  0.597483218111812E+00  0.876942237341390E-03  0.167368357046478E+01  0.245651052681155E-02
     0.255000000000000E+01  0.597320506254454E+00  0.896034559063405E-03  0.167413932597998E+01  0.251135977596280E-02
     0.260000000000000E+01  0.597154281835085E+00  0.915225019709307E-03  0.167460517562458E+01  0.256657383441417E-02
     0.265000000000000E+01  0.596984526661578E+00  0.934516153198006E-03  0.167508118700988E+01  0.262216248037902E-02
     0.270000000000000E+01  0.596811222074891E+00  0.953910534136302E-03  0.167556742954925E+01  0.267813566934260E-02
     0.275000000000000E+01  0.596634348941535E+00  0.973410779156510E-03  0.167606397449097E+01  0.273450354009920E-02
     0.280000000000000E+01  0.596453887645797E+00  0.993019548294229E-03  0.167657089495206E+01  0.279127642098164E-02
     0.285000000000000E+01  0.596269818081721E+00  0.101273954640804E-02  0.167708826595339E+01  0.284846483629178E-02
     0.290000000000000E+01  0.596082119644811E+00  0.103257352464288E-02  0.167761616445584E+01  0.290607951294066E-02
     0.295000000000000E+01  0.595890771223479E+00  0.105252428193890E-02  0.167815466939780E+01  0.296413138730742E-02
     0.300000000000000E+01  0.595695751190205E+00  0.107259466658792E-02  0.167870386173387E+01  0.302263161232682E-02
     0.305000000000000E+01  0.595497037392419E+00  0.109278757783924E-02  0.167926382447482E+01  0.308159156481517E-02
     0.310000000000000E+01  0.595294607143074E+00  0.111310596755727E-02  0.167983464272905E+01  0.314102285304551E-02
     0.315000000000000E+01  0.595088437210932E+00  0.113355284193292E-02  0.168041640374529E+01  0.320093732458288E-02
     0.320000000000000E+01  0.594878503810514E+00  0.115413126325121E-02  0.168100919695681E+01  0.326134707439126E-02
     0.325000000000000E+01  0.594664782591747E+00  0.117484435171759E-02  0.168161311402713E+01  0.332226445322443E-02
     0.330000000000000E+01  0.594447248629253E+00  0.119569528734539E-02  0.168222824889725E+01  0.338370207631362E-02
     0.335000000000000E+01  0.594225876411302E+00  0.121668731190718E-02  0.168285469783450E+01  0.344567283236488E-02
     0.340000000000000E+01  0.594000639828411E+00  0.123782373095286E-02  0.168349255948305E+01  0.350818989288066E-02
     0.345000000000000E+01  0.593771512161552E+00  0.125910791589731E-02  0.168414193491608E+01  0.357126672182027E-02
     0.350000000000000E+01  0.593538466069998E+00  0.128054330618087E-02  0.168480292768982E+01  0.363491708561429E-02
     0.355000000000000E+01  0.593301473578756E+00  0.130213341150568E-02  0.168547564389937E+01  0.369915506354981E-02
     0.360000000000000E+01  0.593060506065592E+00  0.132388181415148E-02  0.168616019223643E+01  0.376399505854312E-02
     0.365000000000000E+01  0.592815534247635E+00  0.134579217137435E-02  0.168685668404906E+01  0.382945180831818E-02
     0.370000000000000E+01  0.592566528167530E+00  0.136786821789213E-02  0.168756523340343E+01  0.389554039700949E-02
     0.375000000000000E+01  0.592313457179141E+00  0.139011376846053E-02  0.168828595714780E+01  0.396227626720949E-02
     0.379999999999999E+01  0.592056289932776E+00  0.141253272054402E-02  0.168901897497858E+01  0.402967523248145E-02
     0.384999999999999E+01  0.591794994359923E+00  0.143512905708591E-02  0.168976440950886E+01  0.409775349035971E-02
     0.390000000000000E+01  0.591529537657473E+00  0.145790684938223E-02  0.169052238633918E+01  0.416652763586088E-02
     0.394999999999999E+01  0.591259886271417E+00  0.148087026006416E-02  0.169129303413085E+01  0.423601467553021E-02
     0.399999999999999E+01  0.590986005879991E+00  0.150402354619419E-02  0.169207648468190E+01  0.430623204204916E-02
     0.404999999999999E+01  0.590707861376255E+00  0.152737106248135E-02  0.169287287300564E+01  0.437719760943139E-02
     0.409999999999999E+01  0.590425416850078E+00  0.155091726462112E-02  0.169368233741202E+01  0.444892970883594E-02
     0.414999999999999E+01  0.590138635569507E+00  0.157466671276605E-02  0.169450501959197E+01  0.452144714502800E-02
     0.419999999999999E+01  0.589847479961506E+00  0.159862407513333E-02  0.169534106470469E+01  0.459476921351933E-02
     0.424999999999999E+01  0.589551911592017E+00  0.162279413175589E-02  0.169619062146810E+01  0.466891571842217E-02
     0.429999999999999E+01  0.589251891145345E+00  0.164718177838419E-02  0.169705384225265E+01  0.474390699105270E-02
     0.434999999999999E+01  0.588947378402818E+00  0.167179203054589E-02  0.169793088317841E+01  0.481976390932151E-02
     0.439999999999999E+01  0.588638332220703E+00  0.169663002777138E-02  0.169882190421588E+01  0.489650791795147E-02
     0.444999999999999E+01  0.588324710507342E+00  0.172170103799325E-02  0.169972706929038E+01  0.497416104956544E-02
     0.449999999999999E+01  0.588006470199489E+00  0.174701046212862E-02  0.170064654639040E+01  0.505274594668823E-02
     0.454999999999999E+01  0.587683567237788E+00  0.177256383885333E-02  0.170158050767993E+01  0.513228588471105E-02
     0.459999999999999E+01  0.587355956541393E+00  0.179836684957800E-02  0.170252912961510E+01  0.521280479586811E-02
     0.464999999999999E+01  0.587023591981659E+00  0.182442532363606E-02  0.170349259306508E+01  0.529432729427931E-02
     0.469999999999999E+01  0.586686426354886E+00  0.185074524369483E-02  0.170447108343772E+01  0.537687870211531E-02
     0.474999999999999E+01  0.586344411354068E+00  0.187733275140123E-02  0.170546479080991E+01  0.546048507694518E-02
     0.479999999999999E+01  0.585997497539612E+00  0.190419415327441E-02  0.170647391006297E+01  0.554517324033038E-02
     0.484999999999999E+01  0.585645634308958E+00  0.193133592685827E-02  0.170749864102330E+01  0.563097080773294E-02
     0.489999999999999E+01  0.585288769865091E+00  0.195876472714782E-02  0.170853918860852E+01  0.571790621980927E-02
     0.494999999999999E+01  0.584926851183858E+00  0.198648739330394E-02  0.170959576297933E+01  0.580600877516697E-02
     0.499999999999999E+01  0.584559823980057E+00  0.201451095567233E-02  0.171066857969737E+01  0.589530866466517E-02
