#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.105000000000000E+01  0.421201545524018E+00  0.135815184751309E-02  0.237413564486260E+01  0.765532972654530E-02
     0.110000000000000E+01  0.420946427011037E+00  0.142513035203031E-02  0.237557198278333E+01  0.804259050287314E-02
     0.115000000000000E+01  0.420679002333608E+00  0.149243976352615E-02  0.237707945604318E+01  0.843314708264569E-02
     0.120000000000000E+01  0.420399209665833E+00  0.156009731298548E-02  0.237865867906093E+01  0.882717885379064E-02
     0.125000000000000E+01  0.420106984020671E+00  0.162812054542091E-02  0.238031029912904E+01  0.922486949728568E-02
     0.130000000000000E+01  0.419802257191858E+00  0.169652733863383E-02  0.238203499720562E+01  0.962640725510674E-02
     0.135000000000000E+01  0.419484957692391E+00  0.176533592272607E-02  0.238383348875508E+01  0.100319852102604E-01
     0.140000000000000E+01  0.419155010689470E+00  0.183456490041658E-02  0.238570652463978E+01  0.104418015798013E-01
     0.145000000000000E+01  0.418812337935731E+00  0.190423326822057E-02  0.238765489206480E+01  0.108560600217969E-01
     0.150000000000000E+01  0.418456857696623E+00  0.197436043855297E-02  0.238967941557871E+01  0.112749699572699E-01
     0.155000000000000E+01  0.418088484673757E+00  0.204496626282147E-02  0.239178095813272E+01  0.116987469082217E-01
     0.160000000000000E+01  0.417707129924046E+00  0.211607105557989E-02  0.239396042220131E+01  0.121276128529220E-01
     0.165000000000000E+01  0.417312700774458E+00  0.218769561981656E-02  0.239621875096740E+01  0.125617965997323E-01
     0.170000000000000E+01  0.416905100732144E+00  0.225986127345882E-02  0.239855692957538E+01  0.130015341808357E-01
     0.175000000000000E+01  0.416484229389766E+00  0.233258987717974E-02  0.240097598645573E+01  0.134470692673385E-01
     0.180000000000000E+01  0.416049982325752E+00  0.240590386360012E-02  0.240347699472476E+01  0.138986536073322E-01
     0.185000000000000E+01  0.415602250999238E+00  0.247982626798574E-02  0.240606107366404E+01  0.143565474886251E-01
     0.190000000000000E+01  0.415140922639442E+00  0.255438076054724E-02  0.240872939028361E+01  0.148210202279889E-01
     0.195000000000000E+01  0.414665880129152E+00  0.262959168045868E-02  0.241148316097386E+01  0.152923506889162E-01
     0.200000000000000E+01  0.414177001882051E+00  0.270548407171978E-02  0.241432365325122E+01  0.157708278300485E-01
     0.205000000000000E+01  0.413674161713516E+00  0.278208372099677E-02  0.241725218760314E+01  0.162567512866124E-01
     0.210000000000000E+01  0.413157228704562E+00  0.285941719758801E-02  0.242027013943825E+01  0.167504319874001E-01
     0.215000000000000E+01  0.412626067058532E+00  0.293751189567231E-02  0.242337894114806E+01  0.172521928100446E-01
     0.220000000000000E+01  0.412080535950134E+00  0.301639607901094E-02  0.242658008428712E+01  0.177623692775808E-01
     0.225000000000000E+01  0.411520489366371E+00  0.309609892828919E-02  0.242987512187889E+01  0.182813102995415E-01
     0.230000000000000E+01  0.410945775938915E+00  0.317665059129886E-02  0.243326567085541E+01  0.188093789611285E-01
     0.235000000000000E+01  0.410356238767396E+00  0.325808223618056E-02  0.243675341463912E+01  0.193469533643138E-01
     0.240000000000000E+01  0.409751715233065E+00  0.334042610796439E-02  0.244034010587639E+01  0.198944275250816E-01
     0.245000000000000E+01  0.409132036802254E+00  0.342371558866810E-02  0.244402756933238E+01  0.204522123314000E-01
     0.250000000000000E+01  0.408497028818979E+00  0.350798526123591E-02  0.244781770495826E+01  0.210207365669509E-01
     0.255000000000000E+01  0.407846510286026E+00  0.359327097762681E-02  0.245171249114237E+01  0.216004480061107E-01
     0.260000000000000E+01  0.407180293633760E+00  0.367960993138964E-02  0.245571398815787E+01  0.221918145862080E-01
     0.265000000000000E+01  0.406498184475886E+00  0.376704073509443E-02  0.245982434182058E+01  0.227953256636615E-01
     0.270000000000000E+01  0.405799981351273E+00  0.385560350302424E-02  0.246404578737186E+01  0.234114933612559E-01
     0.275000000000000E+01  0.405085475450939E+00  0.394533993957102E-02  0.246838065360251E+01  0.240408540145298E-01
     0.280000000000000E+01  0.404354450329176E+00  0.403629343382255E-02  0.247283136723505E+01  0.246839697260557E-01
     0.285000000000000E+01  0.403606681597719E+00  0.412850916087578E-02  0.247740045758348E+01  0.253414300372897E-01
     0.290000000000000E+01  0.402841936601791E+00  0.422203419046579E-02  0.248209056151103E+01  0.260138537286672E-01
     0.295000000000000E+01  0.402059974076729E+00  0.431691760355989E-02  0.248690442870823E+01  0.267018907597422E-01
     0.300000000000000E+01  0.401260543783793E+00  0.441321061763377E-02  0.249184492731587E+01  0.274062243624249E-01
     0.305000000000000E+01  0.400443386123665E+00  0.451096672142161E-02  0.249691504991944E+01  0.281275733017725E-01
     0.310000000000000E+01  0.399608231725934E+00  0.461024182001746E-02  0.250211791994411E+01  0.288666943203834E-01
     0.315000000000000E+01  0.398754801012831E+00  0.471109439129860E-02  0.250745679848209E+01  0.296243847842033E-01
     0.320000000000000E+01  0.397882803735199E+00  0.481358565475030E-02  0.251293509158718E+01  0.304014855495817E-01
     0.325000000000000E+01  0.396991938478565E+00  0.491777975389002E-02  0.251855635807462E+01  0.311988840736601E-01
     0.330000000000000E+01  0.396081892136983E+00  0.502374395362600E-02  0.252432431786806E+01  0.320175177927469E-01
     0.335000000000000E+01  0.395152339352047E+00  0.513154885403820E-02  0.253024286093954E+01  0.328583777962275E-01
     0.340000000000000E+01  0.394202941914279E+00  0.524126862224372E-02  0.253631605689304E+01  0.337225128268503E-01
     0.345000000000000E+01  0.393233348123789E+00  0.535298124420623E-02  0.254254816524699E+01  0.346110336419729E-01
     0.350000000000000E+01  0.392243192106809E+00  0.546676879857308E-02  0.254894364647719E+01  0.355251177746081E-01
     0.355000000000000E+01  0.391232093084343E+00  0.558271775487997E-02  0.255550717388753E+01  0.364660147379815E-01
     0.360000000000000E+01  0.390199654588849E+00  0.570091929875401E-02  0.256224364638317E+01  0.374350517228599E-01
     0.365000000000000E+01  0.389145463624341E+00  0.582146968708115E-02  0.256915820222902E+01  0.384336398433005E-01
     0.370000000000000E+01  0.388069089764952E+00  0.594447063648483E-02  0.257625623388469E+01  0.394632809937640E-01
     0.375000000000000E+01  0.386970084186330E+00  0.607002974890428E-02  0.258354340401778E+01  0.405255753889807E-01
     0.379999999999999E+01  0.385847978623739E+00  0.619826097856534E-02  0.259102566280818E+01  0.416222298676499E-01
     0.384999999999999E+01  0.384702284250000E+00  0.632928514522229E-02  0.259870926666904E+01  0.427550670522951E-01
     0.390000000000000E+01  0.383532490465674E+00  0.646323049922404E-02  0.260660079852429E+01  0.439260354706030E-01
     0.394999999999999E+01  0.382338063592998E+00  0.660023334474320E-02  0.261470718979905E+01  0.451372207587013E-01
     0.399999999999999E+01  0.381118445464140E+00  0.674043872841715E-02  0.262303574429747E+01  0.463908580844290E-01
     0.404999999999999E+01  0.379873051893206E+00  0.688400120171426E-02  0.263159416416360E+01  0.476893459492342E-01
     0.409999999999999E+01  0.378601271020189E+00  0.703108566658127E-02  0.264039057814479E+01  0.490352615514068E-01
     0.414999999999999E+01  0.377302461513639E+00  0.718186831538467E-02  0.264943357240373E+01  0.504313779216491E-01
     0.419999999999999E+01  0.375975950617167E+00  0.733653767787475E-02  0.265873222415684E+01  0.518806830753067E-01
     0.424999999999999E+01  0.374621032023089E+00  0.749529578992124E-02  0.266829613845133E+01  0.533864014649470E-01
     0.429999999999999E+01  0.373236963554381E+00  0.765835950116482E-02  0.267813548843405E+01  0.549520180636324E-01
     0.434999999999999E+01  0.371822964633682E+00  0.782596194156818E-02  0.268826105951145E+01  0.565813054647205E-01
     0.439999999999999E+01  0.370378213515337E+00  0.799835417023794E-02  0.269868429785290E+01  0.582783544502236E-01
     0.444999999999999E+01  0.368901844253247E+00  0.817580703393435E-02  0.270941736375116E+01  0.600476085590229E-01
     0.449999999999999E+01  0.367392943373667E+00  0.835861326754506E-02  0.272047319042353E+01  0.618939032814982E-01
     0.454999999999999E+01  0.365850546217882E+00  0.854708987464897E-02  0.273186554891861E+01  0.638225106220256E-01
     0.459999999999999E+01  0.364273632914780E+00  0.874158083337346E-02  0.274360911988710E+01  0.658391899099777E-01
     0.464999999999999E+01  0.362661123937829E+00  0.894246018134147E-02  0.275571957308270E+01  0.679502459090705E-01
     0.469999999999999E+01  0.361011875194430E+00  0.915013554398519E-02  0.276821365558405E+01  0.701625954815562E-01
     0.474999999999999E+01  0.359324672588236E+00  0.936505218334136E-02  0.278110928987245E+01  0.724838443172458E-01
     0.479999999999999E+01  0.357598225986382E+00  0.958769766024203E-02  0.279442568306616E+01  0.749223755496875E-01
     0.484999999999999E+01  0.355831162513729E+00  0.981860722235277E-02  0.280818344880347E+01  0.774874524685549E-01
     0.489999999999999E+01  0.354022019084855E+00  0.100583700547875E-01  0.282240474348649E+01  0.801893380184646E-01
     0.494999999999999E+01  0.352169234071509E+00  0.103076365603599E-01  0.283711341884962E+01  0.830394343762688E-01
     0.499999999999999E+01  0.350271137988519E+00  0.105671268746185E-01  0.285233519310209E+01  0.860504466555199E-01
