#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.320000000000000E+01  0.328439408956134E+00  0.430402237165936E-02  0.304417885079383E+01  0.398923317965745E-01
     0.325000000000000E+01  0.327642597419101E+00  0.438987331761623E-02  0.305155838727287E+01  0.408858763999538E-01
     0.330000000000000E+01  0.326829978005349E+00  0.447679163913350E-02  0.305912088176725E+01  0.419026641013028E-01
     0.335000000000000E+01  0.326001353900339E+00  0.456481341889548E-02  0.306687060722764E+01  0.429436624553672E-01
     0.340000000000000E+01  0.325156521681643E+00  0.465397620600637E-02  0.307481201318027E+01  0.440098875251667E-01
     0.345000000000000E+01  0.324295271053061E+00  0.474431910379826E-02  0.308294973448747E+01  0.451024070560235E-01
     0.350000000000000E+01  0.323417384563083E+00  0.483588286417110E-02  0.309128860067257E+01  0.462223438990309E-01
     0.355000000000000E+01  0.322522637306532E+00  0.492870998906303E-02  0.309983364585289E+01  0.473708797073618E-01
     0.360000000000000E+01  0.321610796608168E+00  0.502284483971511E-02  0.310859011932783E+01  0.485492589313732E-01
     0.365000000000000E+01  0.320681621686881E+00  0.511833375446713E-02  0.311756349687433E+01  0.497587931413385E-01
     0.370000000000000E+01  0.319734863299004E+00  0.521522517590382E-02  0.312675949280590E+01  0.510008657098745E-01
     0.375000000000000E+01  0.318770263359136E+00  0.531356978826368E-02  0.313618407285752E+01  0.522769368897968E-01
     0.379999999999999E+01  0.317787554536710E+00  0.541342066612809E-02  0.314584346796413E+01  0.535885493272639E-01
     0.384999999999999E+01  0.316786459826353E+00  0.551483343552798E-02  0.315574418900758E+01  0.549373340547819E-01
     0.390000000000000E+01  0.315766692089933E+00  0.561786644874104E-02  0.316589304261379E+01  0.563250170139453E-01
     0.394999999999999E+01  0.314727953567960E+00  0.572258097420715E-02  0.317629714809040E+01  0.577534261638618E-01
     0.399999999999999E+01  0.313669935357760E+00  0.582904140316614E-02  0.318696395560413E+01  0.592244992381131E-01
     0.404999999999999E+01  0.312592316855623E+00  0.593731547482348E-02  0.319790126570755E+01  0.607402922209778E-01
     0.409999999999999E+01  0.311494765159768E+00  0.604747452208157E-02  0.320911725033626E+01  0.623029886227042E-01
     0.414999999999999E+01  0.310376934430726E+00  0.615959374013898E-02  0.322062047541023E+01  0.639149096439314E-01
     0.419999999999999E+01  0.309238465205296E+00  0.627375248056640E-02  0.323241992518760E+01  0.655785253313002E-01
     0.424999999999999E+01  0.308078983659860E+00  0.639003457382112E-02  0.324452502853550E+01  0.672964668400101E-01
     0.429999999999999E+01  0.306898100818385E+00  0.650852868357044E-02  0.325694568730038E+01  0.690715399349116E-01
     0.434999999999999E+01  0.305695411699876E+00  0.662932869666827E-02  0.326969230698116E+01  0.709067398801081E-01
     0.439999999999999E+01  0.304470494399494E+00  0.675253415318116E-02  0.328277582993182E+01  0.728052678883457E-01
     0.444999999999999E+01  0.303222909096878E+00  0.687825072150306E-02  0.329620777134560E+01  0.747705493262657E-01
     0.449999999999999E+01  0.301952196984399E+00  0.700659072435213E-02  0.331000025830409E+01  0.768062539006293E-01
     0.454999999999999E+01  0.300657879107306E+00  0.713767372232484E-02  0.332416607220675E+01  0.789163180844688E-01
     0.459999999999999E+01  0.299339455106647E+00  0.727162716272574E-02  0.333871869493600E+01  0.811049700820336E-01
     0.464999999999999E+01  0.297996401854806E+00  0.740858710261774E-02  0.335367235915600E+01  0.833767576782840E-01
     0.469999999999999E+01  0.296628171972157E+00  0.754869901649620E-02  0.336904210319377E+01  0.857365793741948E-01
     0.474999999999999E+01  0.295234192211938E+00  0.769211870072148E-02  0.338484383100781E+01  0.881897192748805E-01
     0.479999999999999E+01  0.293813861698728E+00  0.783901328891256E-02  0.340109437781488E+01  0.907418862758583E-01
     0.484999999999999E+01  0.292366550004015E+00  0.798956239498114E-02  0.341781158202042E+01  0.933992581862268E-01
     0.489999999999999E+01  0.290891595040162E+00  0.814395940346565E-02  0.343501436418365E+01  0.961685315396298E-01
     0.494999999999999E+01  0.289388300751493E+00  0.830241293042212E-02  0.345272281384728E+01  0.990569779787520E-01
     0.499999999999999E+01  0.287855934578388E+00  0.846514848249281E-02  0.347095828517477E+01  0.102072508262086E+00
