#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.100000000000000E+01  0.214954221886717E+00  0.222009654000415E-02  0.465165713088297E+01  0.480433824975133E-01
     0.105000000000000E+01  0.214537217057402E+00  0.233718342675453E-02  0.466064278748501E+01  0.507733680446621E-01
     0.110000000000000E+01  0.214098718889554E+00  0.245521763906312E-02  0.467012840886952E+01  0.535555827032351E-01
     0.115000000000000E+01  0.213638552144453E+00  0.257425899552895E-02  0.468012359282999E+01  0.563936150011148E-01
     0.120000000000000E+01  0.213156530745325E+00  0.269436974708894E-02  0.469063858369605E+01  0.592912384633372E-01
     0.125000000000000E+01  0.212652457343639E+00  0.281561478780710E-02  0.470168430514101E+01  0.622524283167027E-01
     0.130000000000000E+01  0.212126122848840E+00  0.293806188399639E-02  0.471327239587062E+01  0.652813797245884E-01
     0.135000000000000E+01  0.211577305918525E+00  0.306178192384838E-02  0.472541524844669E+01  0.683825277364247E-01
     0.140000000000000E+01  0.211005772405578E+00  0.318684919003298E-02  0.473812605153024E+01  0.715605691609702E-01
     0.145000000000000E+01  0.210411274758555E+00  0.331334165806028E-02  0.475141883585886E+01  0.748204866008653E-01
     0.150000000000000E+01  0.209793551371020E+00  0.344134132358150E-02  0.476530852431323E+01  0.781675749190813E-01
     0.155000000000000E+01  0.209152325875158E+00  0.357093456225065E-02  0.477981098646719E+01  0.816074704461528E-01
     0.160000000000000E+01  0.208487306374358E+00  0.370221252628797E-02  0.479494309806402E+01  0.851461832818516E-01
     0.165000000000000E+01  0.207798184608881E+00  0.383527158249197E-02  0.481072280591522E+01  0.887901330971691E-01
     0.170000000000000E+01  0.207084635047957E+00  0.397021379715619E-02  0.482716919877924E+01  0.925461889036936E-01
     0.175000000000000E+01  0.206346313900915E+00  0.410714747417923E-02  0.484430258484599E+01  0.964217133292919E-01
     0.180000000000000E+01  0.205582858038940E+00  0.424618775363657E-02  0.486214457653337E+01  0.100424612023713E+00
     0.185000000000000E+01  0.204793883818091E+00  0.438745727924101E-02  0.488071818339067E+01  0.104563388917720E+00
     0.190000000000000E+01  0.203978985792920E+00  0.453108694448881E-02  0.490004791400808E+01  0.108847208177963E+00
     0.195000000000000E+01  0.203137735308705E+00  0.467721672891922E-02  0.492015988794939E+01  0.113285963840752E+00
     0.200000000000000E+01  0.202269678958743E+00  0.482599663785829E-02  0.494108195885938E+01  0.117890358276098E+00
     0.205000000000000E+01  0.201374336891259E+00  0.497758776134483E-02  0.496284385005535E+01  0.122671990834862E+00
     0.210000000000000E+01  0.200451200948525E+00  0.513216347073028E-02  0.498547730408858E+01  0.127643458273761E+00
     0.215000000000000E+01  0.199499732618238E+00  0.528991077481532E-02  0.500901624797069E+01  0.132818468845120E+00
     0.220000000000000E+01  0.198519360774583E+00  0.545103186146555E-02  0.503349697599540E+01  0.138211972291694E+00
     0.225000000000000E+01  0.197509479183101E+00  0.561574585560959E-02  0.505895835236260E+01  0.143840308417017E+00
     0.230000000000000E+01  0.196469443739892E+00  0.578429083057991E-02  0.508544203612738E+01  0.149721377426817E+00
     0.235000000000000E+01  0.195398569411384E+00  0.595692611718452E-02  0.511299273136297E+01  0.155874835881251E+00
     0.240000000000000E+01  0.194296126836055E+00  0.613393496405222E-02  0.514165846584845E+01  0.162322322891669E+00
     0.245000000000000E+01  0.193161338543824E+00  0.631562761412628E-02  0.517149090207803E+01  0.169087722178715E+00
     0.250000000000000E+01  0.191993374742409E+00  0.650234487628501E-02  0.520254568494595E+01  0.176197466832039E+00
     0.255000000000000E+01  0.190791348612580E+00  0.669446228870928E-02  0.523488283109949E+01  0.183680895142520E+00
     0.260000000000000E+01  0.189554311045795E+00  0.689239499280423E-02  0.526856716567735E+01  0.191570667802931E+00
     0.265000000000000E+01  0.188281244748423E+00  0.709660346454396E-02  0.530366881296336E+01  0.199903259207578E+00
     0.270000000000000E+01  0.186971057626195E+00  0.730760028580653E-02  0.534026374839101E+01  0.208719538678787E+00
     0.275000000000000E+01  0.185622575351418E+00  0.752595818395129E-02  0.537843442030678E+01  0.218065461411259E+00
     0.280000000000000E+01  0.184234533003700E+00  0.775231962671899E-02  0.541827045091932E+01  0.227992894028666E+00
     0.285000000000000E+01  0.182805565663554E+00  0.798740833577109E-02  0.545986942685284E+01  0.238560606259269E+00
     0.290000000000000E+01  0.181334197828678E+00  0.823204318161203E-02  0.550333779056331E+01  0.249835468860192E+00
     0.295000000000000E+01  0.179818831517312E+00  0.848715505317134E-02  0.554879184435558E+01  0.261893909238780E+00
     0.300000000000000E+01  0.178257732926374E+00  0.875380746780151E-02  0.559635887847805E+01  0.274823691172784E+00
     0.305000000000000E+01  0.176649017531164E+00  0.903322191681981E-02  0.564617843314741E+01  0.288726104913574E+00
     0.310000000000000E+01  0.174990633561009E+00  0.932680924861023E-02  0.569840370029628E+01  0.303718680552742E+00
     0.315000000000000E+01  0.173280343881568E+00  0.963620880417497E-02  0.575320306257274E+01  0.319938573307892E+00
     0.320000000000000E+01  0.171515706494731E+00  0.996333757800435E-02  0.581076175164894E+01  0.337546817724315E+00
     0.325000000000000E+01  0.169694054189750E+00  0.103104524334310E-01  0.587128358017488E+01  0.356733713303162E+00
     0.330000000000000E+01  0.167812474443379E+00  0.106802294270113E-01  0.593499265321631E+01  0.377725692885626E+00
     0.335000000000000E+01  0.165867791641268E+00  0.110758656810215E-01  0.600213488123559E+01  0.400794145060527E+00
     0.340000000000000E+01  0.163856555365156E+00  0.115012110912542E-01  0.607297897286668E+01  0.426266822001926E+00
     0.345000000000000E+01  0.161775041353423E+00  0.119609395632852E-01  0.614781633953872E+01  0.454542672764668E+00
     0.350000000000000E+01  0.159619276637390E+00  0.124607724441906E-01  0.622695892306454E+01  0.486111200315102E+00
     0.355000000000000E+01  0.157385108707399E+00  0.130077700876790E-01  0.631073323911309E+01  0.521577725702570E+00
     0.360000000000000E+01  0.155068352724089E+00  0.136107100257891E-01  0.639946771160062E+01  0.561696166960478E+00
     0.365000000000000E+01  0.152665074438354E+00  0.142805690998725E-01  0.649346833889705E+01  0.607410854464283E+00
     0.370000000000000E+01  0.150172104648732E+00  0.150311148365902E-01  0.659297444826193E+01  0.659907885544617E+00
     0.375000000000000E+01  0.147587938176590E+00  0.158795716511777E-01  0.669808137051260E+01  0.720673141467763E+00
     0.379999999999999E+01  0.144914241699046E+00  0.168472255991936E-01  0.680861069705844E+01  0.791545393230883E+00
     0.384999999999999E+01  0.142158238994765E+00  0.179596077732309E-01  0.692390487602246E+01  0.874733794620962E+00
     0.390000000000000E+01  0.139336117103484E+00  0.192454892044172E-01  0.704253337703952E+01  0.972734154626250E+00
     0.394999999999999E+01  0.136476976373690E+00  0.207334108093666E-01  0.716195038596915E+01  0.108803450584963E+01
     0.399999999999999E+01  0.133625349365080E+00  0.224444793907981E-01  0.727827184768422E+01  0.122250024611471E+01
     0.404999999999999E+01  0.130838460474278E+00  0.243821217669974E-01  0.738649876357441E+01  0.137649519592637E+01
     0.409999999999999E+01  0.128175166487279E+00  0.265239713384237E-01  0.748145085835202E+01  0.154817655849464E+01
     0.414999999999999E+01  0.125680006399404E+00  0.288235214195375E-01  0.755912700561134E+01  0.173361432260617E+01
     0.419999999999999E+01  0.123372362635733E+00  0.312227226979508E-01  0.761764774236251E+01  0.192785238110993E+01
     0.424999999999999E+01  0.121246698017790E+00  0.336676261452555E-01  0.765723280319573E+01  0.212625049209467E+01
     0.429999999999999E+01  0.119282493087830E+00  0.361190808697913E-01  0.767934411338624E+01  0.232532741291817E+01
     0.434999999999999E+01  0.117456676897188E+00  0.385509585385398E-01  0.768582487850142E+01  0.252259747212957E+01
     0.439999999999999E+01  0.115742390156044E+00  0.409434505618056E-01  0.767895887170343E+01  0.271640383878240E+01
     0.444999999999999E+01  0.114108451820789E+00  0.432937016911823E-01  0.766081322851435E+01  0.290657665873912E+01
     0.449999999999999E+01  0.112543879805082E+00  0.456133233965053E-01  0.763180092078390E+01  0.309312069301653E+01
     0.454999999999999E+01  0.111053104266888E+00  0.478908957922372E-01  0.759268423972328E+01  0.327429343023208E+01
     0.459999999999999E+01  0.109606430407022E+00  0.501018680863286E-01  0.754669447157440E+01  0.344964697325298E+01
     0.464999999999999E+01  0.108157523838255E+00  0.522724023004440E-01  0.749508808247918E+01  0.362236713287294E+01
     0.469999999999999E+01  0.106725523828845E+00  0.544557608502414E-01  0.743433084438286E+01  0.379330199580493E+01
     0.474999999999999E+01  0.105370829891055E+00  0.566287953759063E-01  0.736352655948713E+01  0.395733467424884E+01
     0.479999999999999E+01  0.104068366030638E+00  0.587090049695191E-01  0.728924631217295E+01  0.411214679626490E+01
     0.484999999999999E+01  0.102708460958294E+00  0.607050254520128E-01  0.721564822733575E+01  0.426475195136116E+01
     0.489999999999999E+01  0.101268508891061E+00  0.627427982759682E-01  0.713562046296727E+01  0.442100708487224E+01
     0.494999999999999E+01  0.998792024420628E-01  0.648809190059286E-01  0.704099156762309E+01  0.457378505685778E+01
     0.499999999999999E+01  0.986413746456286E-01  0.669911954598823E-01  0.693781006838937E+01  0.471173675371735E+01
