#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.115000000000000E+01  0.498459702734791E+00  0.213837333970318E-02  0.200614330722354E+01  0.860627918416358E-02
     0.120000000000000E+01  0.498060319318877E+00  0.224392471019722E-02  0.200774818561380E+01  0.904556253691034E-02
     0.125000000000000E+01  0.497641598645698E+00  0.235128915217600E-02  0.200943345346259E+01  0.949430090652448E-02
     0.130000000000000E+01  0.497203210370427E+00  0.246059144152401E-02  0.201120082992322E+01  0.995316089292373E-02
     0.135000000000000E+01  0.496744801961595E+00  0.257196437092436E-02  0.201305215241864E+01  0.104228537317107E-01
     0.140000000000000E+01  0.496265997325783E+00  0.268554957753117E-02  0.201498938428196E+01  0.109041399548795E-01
     0.145000000000000E+01  0.495766395297055E+00  0.280149846804117E-02  0.201701462315663E+01  0.113978346059623E-01
     0.150000000000000E+01  0.495245567976328E+00  0.291997325553468E-02  0.201913011024049E+01  0.119048130918939E-01
     0.155000000000000E+01  0.494703058903934E+00  0.304114812490393E-02  0.202133824046871E+01  0.124260177679470E-01
     0.160000000000000E+01  0.494138381046259E+00  0.316521054661868E-02  0.202364157374428E+01  0.129624653689708E-01
     0.165000000000000E+01  0.493551014574859E+00  0.329236276210268E-02  0.202604284733907E+01  0.135152554204544E-01
     0.170000000000000E+01  0.492940404413314E+00  0.342282346824766E-02  0.202854498960591E+01  0.140855797874453E-01
     0.175000000000000E+01  0.492305957523720E+00  0.355682973374364E-02  0.203115113516212E+01  0.146747335490526E-01
     0.180000000000000E+01  0.491647039900614E+00  0.369463918617006E-02  0.203386464172760E+01  0.152841274224117E-01
     0.185000000000000E+01  0.490962973235617E+00  0.383653251644847E-02  0.203668910882710E+01  0.159153020041731E-01
     0.190000000000000E+01  0.490253031210640E+00  0.398281635665009E-02  0.203962839859684E+01  0.165699441518174E-01
     0.195000000000000E+01  0.489516435371462E+00  0.413382659873085E-02  0.204268665897072E+01  0.172499058940036E-01
     0.200000000000000E+01  0.488752350526320E+00  0.428993223610853E-02  0.204586834956203E+01  0.179572263420709E-01
     0.205000000000000E+01  0.487959879606089E+00  0.445153982785007E-02  0.204917827060283E+01  0.186941571780804E-01
     0.210000000000000E+01  0.487138057913365E+00  0.461909870757706E-02  0.205262159535656E+01  0.194631924240714E-01
     0.215000000000000E+01  0.486285846677134E+00  0.479310708730190E-02  0.205620390647957E+01  0.202671033599475E-01
     0.220000000000000E+01  0.485402125817989E+00  0.497411924196193E-02  0.205993123687515E+01  0.211089796633920E-01
     0.225000000000000E+01  0.484485685815642E+00  0.516275400565882E-02  0.206381011565858E+01  0.219922781074485E-01
     0.230000000000000E+01  0.483535218556376E+00  0.535970486851743E-02  0.206784761993233E+01  0.229208804872427E-01
     0.235000000000000E+01  0.482549307023250E+00  0.556575203766044E-02  0.207205143315505E+01  0.238991628800832E-01
     0.240000000000000E+01  0.481526413677616E+00  0.578177692245118E-02  0.207642991096844E+01  0.249320789043202E-01
     0.245000000000000E+01  0.480464867368251E+00  0.600877963024178E-02  0.208099215541448E+01  0.260252603746855E-01
     0.250000000000000E+01  0.479362848597711E+00  0.624790022439516E-02  0.208574809851098E+01  0.271851397137678E-01
     0.255000000000000E+01  0.478218372979461E+00  0.650044471509578E-02  0.209070859612530E+01  0.284190997510499E-01
     0.260000000000000E+01  0.477029272743440E+00  0.676791704437766E-02  0.209588553293990E+01  0.297356582330274E-01
     0.265000000000000E+01  0.475793176207219E+00  0.705205871604889E-02  0.210129193894791E+01  0.311446966329905E-01
     0.270000000000000E+01  0.474507485251093E+00  0.735489824491762E-02  0.210694211719964E+01  0.326577458978008E-01
     0.275000000000000E+01  0.473169351061767E+00  0.767881330762475E-02  0.211285178118556E+01  0.342883458913814E-01
     0.280000000000000E+01  0.471775648814429E+00  0.802660943714711E-02  0.211903819785619E+01  0.360525008853900E-01
     0.285000000000000E+01  0.470322952671394E+00  0.840162040489750E-02  0.212552032811422E+01  0.379692610328243E-01
     0.290000000000000E+01  0.468807513698377E+00  0.880783719374527E-02  0.213231894943037E+01  0.400614700126245E-01
     0.295000000000000E+01  0.467225245397591E+00  0.925007481737774E-02  0.213945673291373E+01  0.423567327385187E-01
     0.300000000000000E+01  0.465571725147453E+00  0.973418931233365E-02  0.214695822609040E+01  0.448886749121567E-01
     0.305000000000000E+01  0.463842225976796E+00  0.102673610463273E-01  0.215484965661874E+01  0.476985884121850E-01
     0.310000000000000E+01  0.462031803575585E+00  0.108584647411954E-01  0.216315841070340E+01  0.508375812021360E-01
     0.315000000000000E+01  0.460135481217968E+00  0.115185500683849E-01  0.217191193567702E+01  0.543693703189295E-01
     0.320000000000000E+01  0.458148605011365E+00  0.122614558070155E-01  0.218113564175147E+01  0.583738507285832E-01
     0.325000000000000E+01  0.456067490082612E+00  0.131045664691362E-01  0.219084909526627E+01  0.629514890165998E-01
     0.330000000000000E+01  0.453890551172947E+00  0.140696724900720E-01  0.220105936875368E+01  0.682283082772727E-01
     0.335000000000000E+01  0.451620204367197E+00  0.151837706663630E-01  0.221174986772240E+01  0.743604968026423E-01
     0.340000000000000E+01  0.449265892729012E+00  0.164793646847290E-01  0.222286257199014E+01  0.815360425990662E-01
     0.345000000000000E+01  0.446848456793814E+00  0.179933106042252E-01  0.223427241798644E+01  0.899677664319056E-01
     0.350000000000000E+01  0.444405333632444E+00  0.197625727928128E-01  0.224575690944495E+01  0.998681407243759E-01
     0.355000000000000E+01  0.441994195896529E+00  0.218151363571490E-01  0.225697508820688E+01  0.111395624107805E+00
     0.360000000000000E+01  0.439690114548828E+00  0.241565943849302E-01  0.226748485333671E+01  0.124575718360721E+00
     0.365000000000000E+01  0.437571758599018E+00  0.267587021686939E-01  0.227682490578973E+01  0.139234030412192E+00
     0.370000000000000E+01  0.435700174792854E+00  0.295602908393601E-01  0.228464007593705E+01  0.155002520116190E+00
     0.375000000000000E+01  0.434103541458920E+00  0.324832560553923E-01  0.229077120773851E+01  0.171414652493297E+00
     0.379999999999999E+01  0.432776241485827E+00  0.354525898817007E-01  0.229526004076054E+01  0.188025369917642E+00
     0.384999999999999E+01  0.431688401444228E+00  0.384122680623970E-01  0.229828851647530E+01  0.204505088124272E+00
     0.390000000000000E+01  0.430805869112435E+00  0.413308288761924E-01  0.230006097253965E+01  0.220664186067610E+00
     0.394999999999999E+01  0.430102025648167E+00  0.441835448907957E-01  0.230074980234994E+01  0.236351554079343E+00
     0.399999999999999E+01  0.429536910650364E+00  0.469466431647470E-01  0.230060650101298E+01  0.251446964830150E+00
     0.404999999999999E+01  0.429062767581739E+00  0.496320833960677E-01  0.229988691174968E+01  0.266040746552866E+00
     0.409999999999999E+01  0.428679888450175E+00  0.522729079583208E-01  0.229856519271089E+01  0.280285336429403E+00
     0.414999999999999E+01  0.428416658100829E+00  0.548449996935572E-01  0.229653925507198E+01  0.293998126261051E+00
     0.419999999999999E+01  0.428228495894405E+00  0.572900873833759E-01  0.229414105418543E+01  0.306919186191856E+00
     0.424999999999999E+01  0.428020495063852E+00  0.596427115439647E-01  0.229183578712611E+01  0.319356905414790E+00
     0.429999999999999E+01  0.427803831455879E+00  0.620165814490100E-01  0.228940839637916E+01  0.331884082947346E+00
     0.434999999999999E+01  0.427705673036818E+00  0.644189851271362E-01  0.228619424114110E+01  0.344335654404881E+00
     0.439999999999999E+01  0.427760237724608E+00  0.666998010398268E-01  0.228226816657104E+01  0.355869525039450E+00
     0.444999999999999E+01  0.427800400930784E+00  0.687720277592361E-01  0.227865174198277E+01  0.366309850370209E+00
     0.449999999999999E+01  0.427670262370313E+00  0.707890263053159E-01  0.227589575986144E+01  0.376711824479128E+00
     0.454999999999999E+01  0.427474601462307E+00  0.729693257871736E-01  0.227308701516227E+01  0.388012823181952E+00
     0.459999999999999E+01  0.427478246201445E+00  0.752828670098119E-01  0.226893065901281E+01  0.399579643115811E+00
     0.464999999999999E+01  0.427750269435289E+00  0.774401505930181E-01  0.226362094135761E+01  0.409807214886541E+00
     0.469999999999999E+01  0.428016346485441E+00  0.792515831780800E-01  0.225891409627688E+01  0.418260937609575E+00
     0.474999999999999E+01  0.427967908793087E+00  0.809150632148721E-01  0.225597988809736E+01  0.426533745886853E+00
     0.479999999999999E+01  0.427664003243794E+00  0.828197832962432E-01  0.225376203278067E+01  0.436454978067889E+00
     0.484999999999999E+01  0.427506662876001E+00  0.850855544120271E-01  0.225001732374129E+01  0.447815175883521E+00
     0.489999999999999E+01  0.427801013558757E+00  0.873800554735620E-01  0.224391974533302E+01  0.458329516787108E+00
     0.494999999999999E+01  0.428370309088617E+00  0.892471658982725E-01  0.223731581643264E+01  0.466124966178937E+00
     0.499999999999999E+01  0.428690599197697E+00  0.906374406341615E-01  0.223287081431036E+01  0.472092684688137E+00
