#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.280000000000000E+01  0.129205951138169E+00  0.751832576078779E-02  0.771346437777306E+01  0.448836430717612E+00
     0.285000000000000E+01  0.127816509302137E+00  0.772054146352994E-02  0.779527392841423E+01  0.470860422589320E+00
     0.290000000000000E+01  0.126390189706531E+00  0.792867869788032E-02  0.788099261990937E+01  0.494388515823223E+00
     0.295000000000000E+01  0.124925955710500E+00  0.814319737468402E-02  0.797087357065014E+01  0.519574946337602E+00
     0.300000000000000E+01  0.123422696001889E+00  0.836460958197465E-02  0.806519368519221E+01  0.546594739581831E+00
     0.305000000000000E+01  0.121879217153717E+00  0.859348764472162E-02  0.816425643080349E+01  0.575647254756831E+00
     0.310000000000000E+01  0.120294235248806E+00  0.883047374341056E-02  0.826839498587460E+01  0.606960463831853E+00
     0.315000000000000E+01  0.118666366449911E+00  0.907629145468346E-02  0.837797580866071E+01  0.640796145652517E+00
     0.320000000000000E+01  0.116994116382200E+00  0.933175967628800E-02  0.849340267724269E+01  0.677456226593875E+00
     0.325000000000000E+01  0.115275868188327E+00  0.959780952845021E-02  0.861512125105627E+01  0.717290566808453E+00
     0.330000000000000E+01  0.113509869117494E+00  0.987550499519970E-02  0.874362419828107E+01  0.760706581001296E+00
     0.335000000000000E+01  0.111694215526071E+00  0.101660682968981E-01  0.887945691747488E+01  0.808181202914165E+00
     0.340000000000000E+01  0.109826836209632E+00  0.104709112896071E-01  0.902322384891809E+01  0.860275864525023E+00
     0.345000000000000E+01  0.107905474074645E+00  0.107916745961143E-01  0.917559530913302E+01  0.917655379867914E+00
     0.350000000000000E+01  0.105927666324881E+00  0.111302767261509E-01  0.933731467083892E+01  0.981111920721835E+00
     0.355000000000000E+01  0.103890723638005E+00  0.114889761924983E-01  0.950920551629839E+01  0.105159567630887E+01
     0.360000000000000E+01  0.101791709334673E+00  0.118704506462648E-01  0.969217805736726E+01  0.113025434032670E+01
     0.365000000000000E+01  0.996274204532863E-01  0.122778984304507E-01  0.988723354328660E+01  0.121848431536514E+01
     0.370000000000000E+01  0.973943742075523E-01  0.127151697963265E-01  0.100954644012476E+02  0.131799752376949E+01
     0.375000000000000E+01  0.950888059802540E-01  0.131869374527889E-01  0.103180461905864E+02  0.143090901549973E+01
     0.379999999999999E+01  0.927066895828935E-01  0.136989191761422E-01  0.105562146121327E+02  0.155985216847071E+01
     0.384999999999999E+01  0.902437983230820E-01  0.142581687264067E-01  0.108112159730325E+02  0.170813002494925E+01
     0.390000000000000E+01  0.876958387023774E-01  0.148734544985231E-01  0.110842112903303E+02  0.187991260153458E+01
     0.394999999999999E+01  0.850587108818601E-01  0.155557457959468E-01  0.113761004523967E+02  0.208048916979741E+01
     0.399999999999999E+01  0.823289865601032E-01  0.163188182091643E-01  0.116872104950107E+02  0.231657732481722E+01
     0.404999999999999E+01  0.795047512500767E-01  0.171799578838204E-01  0.120167580921989E+02  0.259666742777006E+01
     0.409999999999999E+01  0.765870339178426E-01  0.181606585214110E-01  0.123619525102012E+02  0.293132122646886E+01
     0.414999999999999E+01  0.735821147209995E-01  0.192870072752650E-01  0.127165732842500E+02  0.333321001142381E+01
     0.419999999999999E+01  0.705049488996783E-01  0.205890701724108E-01  0.130689174277330E+02  0.381642511903537E+01
     0.424999999999999E+01  0.673834781623603E-01  0.220980214343180E-01  0.133993660670608E+02  0.439424450371546E+01
     0.429999999999999E+01  0.642622561655550E-01  0.238394524590821E-01  0.136787661808430E+02  0.507442961895095E+01
     0.434999999999999E+01  0.612016534280218E-01  0.258226049103086E-01  0.138702224488794E+02  0.585221565519857E+01
     0.439999999999999E+01  0.582683077673228E-01  0.280296035495930E-01  0.139369379264013E+02  0.670427647104921E+01
     0.444999999999999E+01  0.555177456000300E-01  0.304132471832058E-01  0.138545478106787E+02  0.758967754586719E+01
     0.449999999999999E+01  0.529789701830174E-01  0.329082286794991E-01  0.136202431265861E+02  0.846030177505694E+01
     0.454999999999999E+01  0.506510063979893E-01  0.354494450096408E-01  0.132518368250067E+02  0.927464811091012E+01
     0.459999999999999E+01  0.485121019021146E-01  0.379861537705480E-01  0.127785430568669E+02  0.100059095048314E+02
     0.464999999999999E+01  0.465327291693741E-01  0.404836427371092E-01  0.122318705441170E+02  0.106417716294302E+02
     0.469999999999999E+01  0.446787677684183E-01  0.429196922857961E-01  0.116402724349475E+02  0.111819760477800E+02
     0.474999999999999E+01  0.429170089750385E-01  0.452903482395027E-01  0.110239066536142E+02  0.116335360554215E+02
     0.479999999999999E+01  0.412326106904222E-01  0.475993022894478E-01  0.103969903734183E+02  0.120023806253863E+02
     0.484999999999999E+01  0.396132699673750E-01  0.498328113804190E-01  0.977497151087299E+01  0.122967458114789E+02
     0.489999999999999E+01  0.380203633541539E-01  0.519858689156295E-01  0.916577699040729E+01  0.125325178166964E+02
     0.494999999999999E+01  0.364307619412837E-01  0.540952387301896E-01  0.856490007351443E+01  0.127178321146213E+02
     0.499999999999999E+01  0.348771651075134E-01  0.561804142259061E-01  0.797619762210206E+01  0.128481224026103E+02
